scope,variant,condition,severity,seed,probe,simulation_type,global_coupling,input_peak_per_ms,dt_ms,simulation_ms,b_signature,wall_seconds,max_abs_psp,max_abs_evoked,job_ordinal,worker_pid,trace_format_version,trace_file,trace_sha256,trace_byte_size,trace_sample_count,trace_region_count
main_full_field,full_field,Intermediate AD-like perturbation,0.5,421,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,319.3944340319722,43.978426797508405,9.275201560956482,37,621528,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0421_5Hz.npz,e3f73f021b28883f349635e4d39cc1f2c593802acf1a0cd05f6794298da939d3,5023180.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,461,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,135.4236123440205,41.98724915905824,2.6780642403498938,38,622722,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0461_pulse.npz,80e64f2c623459adb4f063cde3e2ded87d7eca507fea4bdfde50a67643780596,1893250.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,461,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,324.1207820290001,41.98724915905824,10.566435191787473,38,622722,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0461_2Hz.npz,811cb7e0592ff2d66a41570cd8dad518669a186dc708f119a135f153aa569118,5051595.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,461,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,278.5285878519644,41.98724915905824,11.795684029810813,38,622722,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0461_5Hz.npz,0ce1653a7e3d3ebc8432af9ee81c3440b6834398ce78f1b14c0701eacac3d534,5102446.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,503,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,134.88234467699658,44.0974960514598,0.2956086966418745,39,622718,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0503_pulse.npz,e5010fbf26a009960c25d0ac064efeb5da8c8fd4cfcd4762502f71fa449ea56c,1883617.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,503,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,320.6051429809886,44.0974960514598,9.86833984245046,39,622718,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0503_2Hz.npz,f4232b35742aa961b8ebcedc8afd6c69b7e12ee4612afe4aaf0e876f44c1af23,5023591.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,503,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,275.9398455839837,44.0974960514598,10.013858128132636,39,622718,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0503_5Hz.npz,fc263c5f0119b9645ba5a02e686ccb500b3a81d5666e501905f64d641e91b31b,5036769.0,7250.0,34.0
main_full_field,full_field,High AD-like perturbation,1.0,37,pulse,stimulated,60.0,0.02,0.5,6000.0,ac884c60d8359016,129.98847369104624,78.38414174980988,0.29847326853076694,42,620478,parcel_psp_v1,main_parcel_traces/severity_1p0_seed_0037_pulse.npz,190cf44577cc313ba31f64524772cd21668149a3c26badb461d6bd90de52ca11,1924930.0,3000.0,34.0
main_full_field,full_field,High AD-like perturbation,1.0,37,2Hz,stimulated,60.0,0.02,0.5,14500.0,ac884c60d8359016,310.24224832002074,78.38414174980988,0.6715408518119048,42,620478,parcel_psp_v1,main_parcel_traces/severity_1p0_seed_0037_2Hz.npz,2ed3fb2849d7495ebe49ffe6883c79a2c06037bd6f0ddd3b355f3dd7abf1a1c8,5122822.0,7250.0,34.0
main_full_field,full_field,High AD-like perturbation,1.0,37,5Hz,stimulated,60.0,0.02,0.5,14500.0,ac884c60d8359016,309.8185220750165,78.38414174980988,0.9156168187723388,42,620478,parcel_psp_v1,main_parcel_traces/severity_1p0_seed_0037_5Hz.npz,52513cc9dc5d7dd3803bf4191454dad759afcd2233c2035bedb54b949141332f,5129924.0,7250.0,34.0
