stage,seed,severity,condition,probe,network,a1_frequency_passed,target_response_coverage,response_coverage_passed,transfer_valid,evoked_fc_split_abs_z,fc_valid_fraction,functional_connectivity_valid,latency_valid_fraction,median_pulse_tail_energy_fraction,response_latency_valid,target_frequency_qa_valid_fraction,frequency_locked_transfer_valid,transfer_split_abs_log2,transfer_nonstationary_flag,required_metric_gate_passed
complete_main,313,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.022373880265308434,1.0,True,,,False,0.8947368421052632,True,0.9879869921906701,False,True
complete_main,347,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.8461538461538461,0.007321316307857896,True,,False,,False,True
complete_main,347,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.8947368421052632,0.0014221789313443648,True,,False,,False,True
complete_main,347,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.008905513317083865,1.0,True,,,False,0.38461538461538464,False,0.9915445518720121,False,True
complete_main,347,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.0223835502910462,1.0,True,,,False,0.631578947368421,False,1.2931935032164321,True,True
complete_main,347,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.07819703228871049,1.0,True,,,False,0.23076923076923078,False,1.2273006427950355,True,True
complete_main,347,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.04973946903779961,1.0,True,,,False,0.42105263157894735,False,1.8780837538501434,True,True
complete_main,383,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.7692307692307693,0.034895376819440084,False,,False,,False,False
complete_main,383,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.02631667527771178,True,,False,,False,True
complete_main,383,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.000282121457332838,1.0,True,,,False,0.07692307692307693,False,1.1608921022308683,True,True
complete_main,383,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.013010338002779509,1.0,True,,,False,0.3157894736842105,False,1.6682315434490347,True,True
complete_main,383,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.03692184050681631,1.0,True,,,False,0.3076923076923077,False,1.2457202785971526,True,True
complete_main,383,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.013416075353576654,1.0,True,,,False,0.42105263157894735,False,1.761104113041575,True,True
complete_main,421,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.014941264926522693,True,,False,,False,True
complete_main,421,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.0038938280657425063,True,,False,,False,True
complete_main,421,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.005918832312854257,1.0,True,,,False,0.23076923076923078,False,1.1044624173927373,True,True
complete_main,421,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.02308139410557919,1.0,True,,,False,0.15789473684210525,False,2.370455340022216,True,True
complete_main,421,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.027046394596981597,1.0,True,,,False,0.07692307692307693,False,1.2107183602033307,True,True
complete_main,421,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.0014608456979220835,1.0,True,,,False,0.42105263157894735,False,2.6502141218968003,True,True
complete_main,461,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.008153232553232855,True,,False,,False,True
complete_main,461,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.011603914986146678,True,,False,,False,True
complete_main,461,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.005826587613294817,1.0,True,,,False,0.23076923076923078,False,0.8741030470622967,False,True
complete_main,461,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.01669483033068167,1.0,True,,,False,0.2631578947368421,False,1.349233518345775,True,True
complete_main,461,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.06003915738204833,1.0,True,,,False,0.6153846153846154,False,0.9002404574717551,False,True
complete_main,461,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.04399590586429669,1.0,True,,,False,0.2631578947368421,False,1.6330017307500335,True,True
complete_main,503,1.0,High AD-like perturbation,pulse,semantic_expanded,True,1.0,True,False,,,False,0.9230769230769231,0.018925014174205806,True,,False,,False,True
complete_main,503,1.0,High AD-like perturbation,pulse,episodic_expanded,True,1.0,True,False,,,False,0.9473684210526315,0.006868149537628865,True,,False,,False,True
complete_main,503,1.0,High AD-like perturbation,2Hz,semantic_expanded,True,1.0,True,True,0.012673946495672156,1.0,True,,,False,0.15384615384615385,False,0.8763344736128341,False,True
complete_main,503,1.0,High AD-like perturbation,2Hz,episodic_expanded,True,1.0,True,True,0.03332175649429778,1.0,True,,,False,0.7368421052631579,False,1.2057832793095329,True,True
complete_main,503,1.0,High AD-like perturbation,5Hz,semantic_expanded,True,1.0,True,True,0.006705519519605824,1.0,True,,,False,0.07692307692307693,False,0.9117866320816577,False,True
complete_main,503,1.0,High AD-like perturbation,5Hz,episodic_expanded,True,1.0,True,True,0.039045709704949416,1.0,True,,,False,0.42105263157894735,False,1.352566042826759,True,True
