region_index,region_label,hemisphere,surrogate_amyloid,baseline_b,intermediate_b,high_b,b_reduction,weighted_structural_strength,structural_feature_basis,direct_connectivity_to_left_a1,direct_connectivity_to_right_a1,bilateral_a1_affinity,semantic_expanded_membership,episodic_expanded_membership,semantic_anatomical_core_membership,episodic_anatomical_core_membership,anatomical_core_membership,semantic_platel_peak_membership,episodic_platel_peak_membership,platel_peak_membership,raw_trace_region_membership
208,R_7Pm,R,1.68277003991086,0.07,0.06734708299953243,0.06469416599906487,0.005305834000935136,0.4598987806174906,symmetrized_0.5_times_W_plus_W_transpose,0.000635370022423472,0.001540901087836655,0.002176271110260127,False,False,False,False,False,False,False,False,False
209,R_7m,R,1.48735921069121,0.07,0.06915085257008674,0.06830170514017346,0.0016982948598265463,0.5125167675972011,symmetrized_0.5_times_W_plus_W_transpose,0.0016652473442122602,0.00174285505303994,0.0034081023972522004,False,True,False,True,True,False,False,False,True
210,R_POS1,R,2.09481081065229,0.07,0.05482507974360801,0.03965015948721601,0.030349840512784,0.5442806695418828,symmetrized_0.5_times_W_plus_W_transpose,0.0004468942800324282,0.00138706097180409,0.0018339552518365182,False,False,False,False,False,False,False,False,False
211,R_23d,R,1.57346786458134,0.07,0.06858255473148647,0.06716510946297292,0.002834890537027082,0.3914447895793526,symmetrized_0.5_times_W_plus_W_transpose,0.0003661561939353434,0.00141765832046813,0.0017838145144034733,False,True,False,True,True,False,False,False,True
212,R_v23ab,R,1.52804916375814,0.07,0.06891660085856251,0.06783320171712501,0.0021667982828749988,0.34345142543934026,symmetrized_0.5_times_W_plus_W_transpose,0.0007077692101873475,0.002243607654357105,0.0029513768645444524,False,True,False,True,True,False,False,False,True
213,R_d23ab,R,1.94788634037659,0.07,0.06044475951080797,0.05088951902161594,0.019110480978384067,0.325890052801347,symmetrized_0.5_times_W_plus_W_transpose,7.116916942219815e-05,0.001686937702580925,0.001758106872003123,False,True,False,True,True,False,False,False,True
214,R_31pv,R,1.54044502200121,0.07,0.06883371916601455,0.06766743833202908,0.0023325616679709255,0.3639335926169346,symmetrized_0.5_times_W_plus_W_transpose,0.0005285019718902515,0.0014976662543581699,0.002026168226248421,False,True,False,True,True,False,False,False,True
215,R_5m,R,2.11820526779269,0.07,0.053971122998591886,0.03794224599718376,0.03205775400281625,0.3821324801567994,symmetrized_0.5_times_W_plus_W_transpose,0.000358808106842474,0.0017019163115864601,0.002060724418428934,False,False,False,False,False,False,False,False,False
216,R_5mv,R,2.18677639435548,0.07,0.051687384031636883,0.03337476806327376,0.036625231936726246,0.49176348027208544,symmetrized_0.5_times_W_plus_W_transpose,0.00123956113679066,0.001567863282391665,0.0028074244191823253,False,False,False,False,False,False,False,False,False
217,R_23c,R,1.77788235254897,0.07,0.06558218244074644,0.06116436488149288,0.008835635118507129,0.5110940315921575,symmetrized_0.5_times_W_plus_W_transpose,0.000616670883373746,0.00173288731782088,0.002349558201194626,False,False,False,False,False,False,False,False,False
218,R_5L,R,1.95919193962106,0.07,0.060025884333245405,0.0500517686664908,0.01994823133350921,0.42908478428625635,symmetrized_0.5_times_W_plus_W_transpose,0.000685798511793046,0.00168770416031821,0.002373502672111256,False,False,False,False,False,False,False,False,False
219,R_24dd,R,2.77623005047084,0.07,0.04523033419044992,0.020460668380899834,0.04953933161910017,0.46801188615859274,symmetrized_0.5_times_W_plus_W_transpose,0.000255330652640335,0.0017321238073904348,0.00198745446003077,False,False,False,False,False,False,False,False,False
220,R_24dv,R,2.15987646016081,0.07,0.05253908615863621,0.03507817231727241,0.0349218276827276,0.42487066884148605,symmetrized_0.5_times_W_plus_W_transpose,0.00015414333190463914,0.000510706379227479,0.0006648497111321182,False,False,False,False,False,False,False,False,False
221,R_7AL,R,1.64160233506659,0.07,0.06789650436742614,0.06579300873485226,0.004206991265147744,0.4716124620333944,symmetrized_0.5_times_W_plus_W_transpose,0.0004946933880599153,0.0012056655746792405,0.0017003589627391557,False,False,False,False,False,False,False,False,False
222,R_SCEF,R,1.73499789752398,0.07,0.06647139116572431,0.06294278233144864,0.0070572176685513716,0.5290188030550866,symmetrized_0.5_times_W_plus_W_transpose,0.00038139169296028954,0.00016347837664868714,0.0005448700696089767,False,False,False,False,False,False,False,False,False
223,R_6ma,R,2.08465767731003,0.07,0.055204567312219135,0.04040913462443826,0.02959086537556175,0.5902083006211045,symmetrized_0.5_times_W_plus_W_transpose,0.000448799807399479,0.00146119437760069,0.001909994185000169,False,False,False,False,False,False,False,False,False
224,R_7Am,R,1.279732707259,0.07,0.06976103612998916,0.0695220722599783,0.00047792774002171357,0.5083956572799271,symmetrized_0.5_times_W_plus_W_transpose,0.001907665745678945,0.002397885099678525,0.00430555084535747,False,False,False,False,False,False,False,False,False
225,R_7PL,R,1.89541345960622,0.07,0.0622863412486104,0.05457268249722079,0.015427317502779217,0.3994916553561849,symmetrized_0.5_times_W_plus_W_transpose,0.0002689365701268285,0.001632782763587715,0.0019017193337145435,False,False,False,False,False,False,False,False,False
226,R_7PC,R,1.65950863061763,0.07,0.06767149666913157,0.06534299333826313,0.004657006661736879,0.4974444969541887,symmetrized_0.5_times_W_plus_W_transpose,0.001448937145455495,0.002862092651087465,0.00431102979654296,False,False,False,False,False,False,False,False,False
227,R_LIPv,R,1.98032803092996,0.07,0.05922742839777975,0.0484548567955595,0.02154514320444051,0.45021881945987297,symmetrized_0.5_times_W_plus_W_transpose,0.0004630604456272675,0.0012389868397042494,0.0017020472853315168,False,False,False,False,False,False,False,False,False
228,R_VIP,R,1.54664847418633,0.07,0.0687900093493542,0.0675800186987084,0.0024199813012916044,0.42513153485507366,symmetrized_0.5_times_W_plus_W_transpose,0.0002284254490972484,0.00122221568009784,0.0014506411291950886,False,False,False,False,False,False,False,False,False
229,R_MIP,R,1.93235020204173,0.07,0.06100897233992548,0.05201794467985095,0.017982055320149057,0.48334740822717454,symmetrized_0.5_times_W_plus_W_transpose,0.0005407486070940619,0.001727802016758915,0.002268550623852977,False,False,False,False,False,False,False,False,False
230,R_1,R,1.95729933028527,0.07,0.060096448844754125,0.050192897689508235,0.01980710231049177,0.529461321825424,symmetrized_0.5_times_W_plus_W_transpose,0.0005525680315441994,0.00182066674088923,0.0023732347724334294,False,False,False,False,False,False,False,False,False
231,R_2,R,1.58827135091514,0.07,0.0684541464372812,0.0669082928745624,0.003091707125437604,0.5878578588506801,symmetrized_0.5_times_W_plus_W_transpose,0.00121977209766545,0.00235158662190497,0.00357135871957042,False,False,False,False,False,False,False,False,False
232,R_3a,R,1.37393930125034,0.07,0.06957362006996592,0.06914724013993183,0.0008527598600681779,0.4836731792065678,symmetrized_0.5_times_W_plus_W_transpose,0.0008582185470834484,0.001673538044819345,0.0025317565919027937,False,False,False,False,False,False,False,False,False
233,R_6d,R,1.7704699136089,0.07,0.06574756302499252,0.06149512604998503,0.00850487395001498,0.5171171885094589,symmetrized_0.5_times_W_plus_W_transpose,0.0007101613793430385,0.0018115550921342849,0.0025217164714773236,False,False,False,False,False,False,False,False,False
234,R_6mp,R,1.76669345940239,0.07,0.06582990966739061,0.06165981933478122,0.008340180665218785,0.5724710884291718,symmetrized_0.5_times_W_plus_W_transpose,0.0002795205013178925,0.001639019167423585,0.0019185396687414775,False,False,False,False,False,False,False,False,False
235,R_6v,R,1.71955250624336,0.07,0.06675292830502405,0.06350585661004808,0.006494143389951926,0.48177300865958383,symmetrized_0.5_times_W_plus_W_transpose,0.0005898178785997341,0.0016710336343764049,0.002260851512976139,False,False,False,False,False,False,False,False,False
236,R_p24pr,R,1.5589420328959,0.07,0.06869875642313056,0.0673975128462611,0.002602487153738911,0.3896279648701835,symmetrized_0.5_times_W_plus_W_transpose,0.00028859924478163654,0.000287573280551876,0.0005761725253335126,False,False,False,False,False,False,False,False,False
237,R_33pr,R,1.8290590098614,0.07,0.06430206121547122,0.05860412243094243,0.011395877569057578,0.4628512092231254,symmetrized_0.5_times_W_plus_W_transpose,0.00026064584402050707,0.0006226428117529955,0.0008832886557735026,False,False,False,False,False,False,False,False,False
238,R_a24pr,R,1.84694675113219,0.07,0.06379726938500588,0.05759453877001175,0.012405461229988257,0.33393609959907783,symmetrized_0.5_times_W_plus_W_transpose,0.00041869521343230613,0.000421098868252449,0.0008397940816847551,False,False,False,False,False,False,False,False,False
239,R_p32pr,R,2.12876302131306,0.07,0.05359659211510214,0.037193184230204276,0.03280681576979573,0.4272290405806143,symmetrized_0.5_times_W_plus_W_transpose,0.000419536724049164,0.000226912961680412,0.000646449685729576,False,False,False,False,False,False,False,False,False
240,R_a24,R,2.02888751412458,0.07,0.0573487123238787,0.04469742464775739,0.025302575352242618,0.39140584756767893,symmetrized_0.5_times_W_plus_W_transpose,0.0002444011733972597,6.285325882279236e-05,0.00030725443222005204,False,False,False,False,False,False,False,False,False
241,R_d32,R,2.96052798103453,0.07,0.04507356968998614,0.02014713937997227,0.049852860620027736,0.3728237326642626,symmetrized_0.5_times_W_plus_W_transpose,0.0001679222089258897,0.0004751483151923313,0.000643070524118221,False,False,False,False,False,False,False,False,False
242,R_8BM,R,2.02209899267582,0.07,0.05761289892181447,0.04522579784362893,0.024774202156371078,0.49463775343272304,symmetrized_0.5_times_W_plus_W_transpose,0.0004157704575317951,0.000629869718780453,0.0010456401763122482,True,False,True,False,True,False,False,False,True
243,R_p32,R,1.68857865658766,0.07,0.06726008010728968,0.06452016021457933,0.005479839785420673,0.3244681003089394,symmetrized_0.5_times_W_plus_W_transpose,0.00044675829799743153,2.06128792046129e-05,0.00046737117720204444,False,False,False,False,False,False,False,False,False
244,R_10r,R,2.12971515257329,0.07,0.053563181315634,0.03712636263126799,0.032873637368732014,0.32042317192650926,symmetrized_0.5_times_W_plus_W_transpose,0.00042959551169536003,0.0002013241927431585,0.0006309197044385186,True,False,True,False,True,False,False,False,True
245,R_47m,R,1.93385419586186,0.07,0.06095498155176542,0.05190996310353084,0.018090036896469167,0.28240633128659953,symmetrized_0.5_times_W_plus_W_transpose,0.0005679583423132794,0.000560902237193413,0.0011288605795066924,False,False,False,False,False,False,False,False,False
246,R_8Av,R,1.8265138194585,0.07,0.0643714831530422,0.058742966306084374,0.011257033693915633,0.5369301212659605,symmetrized_0.5_times_W_plus_W_transpose,3.509781758954361e-05,0.0014520027218988749,0.0014871005394884184,False,True,False,False,False,False,True,True,True
247,R_8Ad,R,1.65650878661114,0.07,0.06771064270298555,0.06542128540597107,0.004578714594028935,0.4774540116220607,symmetrized_0.5_times_W_plus_W_transpose,0.00017151294631373944,0.0001769361612074782,0.00034844910752121765,False,False,False,False,False,False,False,False,False
248,R_9m,R,1.80756932743866,0.07,0.06486925124237364,0.05973850248474727,0.010261497515252738,0.47040199982442094,symmetrized_0.5_times_W_plus_W_transpose,0.000530752427679662,0.000500586496936096,0.001031338924615758,True,False,True,False,True,True,False,True,True
249,R_8BL,R,2.16760694249981,0.07,0.05228806333679295,0.034576126673585894,0.03542387332641411,0.49230002726133837,symmetrized_0.5_times_W_plus_W_transpose,0.0003900102602267225,0.0004255138554190495,0.000815524115645772,False,False,False,False,False,False,False,False,False
250,R_9p,R,1.86239167954792,0.07,0.06333796144196296,0.05667592288392591,0.013324077116074098,0.40612251451693604,symmetrized_0.5_times_W_plus_W_transpose,0.000378881901024542,0.000778400846554333,0.001157282747578875,False,False,False,False,False,False,False,False,False
251,R_10d,R,1.91884975806421,0.07,0.061487058843340596,0.052974117686681185,0.01702588231331882,0.36312986602846553,symmetrized_0.5_times_W_plus_W_transpose,0.0005005836736810413,0.000608688154779141,0.0011092718284601822,False,False,False,False,False,False,False,False,False
252,R_8C,R,1.63947390607687,0.07,0.0679218970918867,0.06584379418377338,0.004156205816226624,0.5283419078912839,symmetrized_0.5_times_W_plus_W_transpose,0.0004248193990074924,0.00147513401749663,0.0018999534165041222,False,False,False,False,False,False,False,False,False
253,R_44,R,1.9721383844874,0.07,0.05953890275559788,0.04907780551119575,0.02092219448880426,0.5208102062401296,symmetrized_0.5_times_W_plus_W_transpose,0.0005454696193033595,0.0014349837031705,0.0019804533224738593,False,False,False,False,False,False,False,False,False
254,R_45,R,2.17078090512163,0.07,0.052186435447937156,0.034372870895874305,0.0356271291041257,0.44927026027056527,symmetrized_0.5_times_W_plus_W_transpose,0.000367498188380374,0.0008274232451808265,0.0011949214335612004,False,False,False,False,False,False,False,False,False
255,R_47l,R,2.12124743809113,0.07,0.05386245704405639,0.03772491408811278,0.03227508591188723,0.39588566401174646,symmetrized_0.5_times_W_plus_W_transpose,0.0004042744097283694,0.000418073969338809,0.0008223483790671783,False,False,False,False,False,False,False,False,False
256,R_a47r,R,1.89189846524071,0.07,0.0624025897964743,0.05480517959294859,0.015194820407051418,0.4435523588985185,symmetrized_0.5_times_W_plus_W_transpose,0.000419130770467075,0.000517506007845858,0.000936636778312933,False,False,False,False,False,False,False,False,False
257,R_6r,R,1.89849686179657,0.07,0.06218356034818088,0.05436712069636175,0.015632879303638256,0.5505597227548602,symmetrized_0.5_times_W_plus_W_transpose,0.00023257903027103433,0.001206685106073535,0.0014392641363445693,False,False,False,False,False,False,False,False,False
258,R_IFJa,R,2.11317844690712,0.07,0.0541519501263669,0.038303900252733794,0.03169609974726621,0.3955809563575722,symmetrized_0.5_times_W_plus_W_transpose,0.0001032785011073051,0.0002571675279771925,0.0003604460290844976,False,False,False,False,False,False,False,False,False
259,R_IFJp,R,1.4924159368877,0.07,0.06912464048497527,0.06824928096995052,0.0017507190300494885,0.3816841800238796,symmetrized_0.5_times_W_plus_W_transpose,0.00044788388179060456,0.000436039484910828,0.0008839233667014326,False,False,False,False,False,False,False,False,False
260,R_IFSp,R,1.38391960930038,0.07,0.06954677696447556,0.0690935539289511,0.0009064460710489081,0.45025534803085143,symmetrized_0.5_times_W_plus_W_transpose,0.0005404823958760614,0.000445365122164353,0.0009858475180404144,False,False,False,False,False,False,False,False,False
261,R_IFSa,R,1.50573570561674,0.07,0.06905181244940119,0.06810362489880237,0.0018963751011976393,0.4481732373545837,symmetrized_0.5_times_W_plus_W_transpose,0.000496641678556336,0.000680745681935298,0.0011773873604916342,False,False,False,False,False,False,False,False,False
262,R_p9-46v,R,1.75016980575201,0.07,0.06617526174170804,0.062350523483416076,0.007649476516583931,0.4990234270021273,symmetrized_0.5_times_W_plus_W_transpose,0.00019570596848066707,6.677724340673075e-05,0.0002624832118873978,False,False,False,False,False,False,False,False,False
263,R_46,R,1.37093700953777,0.07,0.06958138496336039,0.06916276992672075,0.000837230073279252,0.4936013587259721,symmetrized_0.5_times_W_plus_W_transpose,0.000679870987165065,0.00034657575561709896,0.001026446742782164,False,False,False,False,False,False,False,False,False
264,R_a9-46v,R,2.19977303353394,0.07,0.05129848040700191,0.03259696081400381,0.0374030391859962,0.38771820435165677,symmetrized_0.5_times_W_plus_W_transpose,0.0001476912766040156,0.0003721741384264125,0.0005198654150304281,False,False,False,False,False,False,False,False,False
265,R_9-46d,R,1.58943519746789,0.07,0.06844360266945204,0.06688720533890408,0.00311279466109593,0.4675023372062552,symmetrized_0.5_times_W_plus_W_transpose,0.00033679322412963504,0.0003651034153382098,0.0007018966394678448,False,False,False,False,False,False,False,False,False
266,R_9a,R,1.79188027082085,0.07,0.06525617591182885,0.06051235182365769,0.009487648176342317,0.43377073303156033,symmetrized_0.5_times_W_plus_W_transpose,0.000603926302492885,0.0005818810020647975,0.0011858073045576826,False,False,False,False,False,False,False,False,False
267,R_10v,R,2.11068058027602,0.07,0.05424237507859113,0.03848475015718225,0.031515249842817755,0.299951941472327,symmetrized_0.5_times_W_plus_W_transpose,4.99574353189076e-05,0.0007271676014937889,0.0007771250368126966,True,False,True,False,True,False,False,False,True
268,R_a10p,R,2.41718985649592,0.07,0.047000395865049935,0.02400079173009987,0.04599920826990014,0.3477878838337268,symmetrized_0.5_times_W_plus_W_transpose,0.0004719319486111745,0.0007600613843696815,0.001231993332980856,False,False,False,False,False,False,False,False,False
269,R_10pp,R,1.67008841388793,0.07,0.06752860570652493,0.06505721141304985,0.004942788586950159,0.35139733180425203,symmetrized_0.5_times_W_plus_W_transpose,0.0003203243200351835,0.0007536708186090515,0.001073995138644235,False,False,False,False,False,False,False,False,False
270,R_11l,R,2.52079984996847,0.07,0.046090851825850085,0.02218170365170017,0.04781829634829984,0.39313439647989856,symmetrized_0.5_times_W_plus_W_transpose,0.0005924854933940041,0.00015889933797762033,0.0007513848313716244,False,True,False,False,False,False,True,True,True
271,R_13l,R,2.08589657668481,0.07,0.055158010698319236,0.040316021396638466,0.02968397860336154,0.3293267722587201,symmetrized_0.5_times_W_plus_W_transpose,0.00045199040337544057,0.0004266078168747195,0.0008785982202501601,False,False,False,False,False,False,False,False,False
272,R_OFC,R,3.25584439699756,0.07,0.04501172591821925,0.020023451836438493,0.049976548163561514,0.3147377377773223,symmetrized_0.5_times_W_plus_W_transpose,0.000407740916730472,4.3115086361136446e-05,0.0004508560030916084,False,False,False,False,False,False,False,False,False
273,R_47s,R,1.94537157435695,0.07,0.06053702598591375,0.05107405197182749,0.018925948028172518,0.3562270120908651,symmetrized_0.5_times_W_plus_W_transpose,0.000597925070503078,0.00037500563724722616,0.0009729307077503042,False,False,False,False,False,False,False,False,False
274,R_LIPd,R,1.96921393785711,0.07,0.059649521524940845,0.04929904304988168,0.020700956950118324,0.3636820460862097,symmetrized_0.5_times_W_plus_W_transpose,0.0003509657831896015,0.001145614552281975,0.0014965803354715765,False,False,False,False,False,False,False,False,False
275,R_6a,R,1.74021984468649,0.07,0.06637169287969027,0.06274338575938053,0.007256614240619477,0.5590323261053822,symmetrized_0.5_times_W_plus_W_transpose,0.00020843556402037896,0.00116756352462834,0.001375999088648719,False,False,False,False,False,False,False,False,False
276,R_i6-8,R,1.76313032391296,0.07,0.0659064308085113,0.06181286161702258,0.008187138382977424,0.4564069892110895,symmetrized_0.5_times_W_plus_W_transpose,7.692250053378299e-05,0.00014680512743800602,0.000223727627971789,False,False,False,False,False,False,False,False,False
277,R_s6-8,R,1.44135552182206,0.07,0.06935692058865173,0.06871384117730343,0.0012861588226965731,0.44032879067647146,symmetrized_0.5_times_W_plus_W_transpose,0.0003471145643024299,0.00033818699647434746,0.0006853015607767774,False,False,False,False,False,False,False,False,False
278,R_43,R,2.02409106774422,0.07,0.057535373915596474,0.04507074783119295,0.024929252168807058,0.4361465067637797,symmetrized_0.5_times_W_plus_W_transpose,0.0001001313813347721,0.00164298794650997,0.0017431193278447422,False,False,False,False,False,False,False,False,False
279,R_OP4,R,2.31111104613484,0.07,0.048602677609102286,0.027205355218204566,0.04279464478179544,0.3967041160037864,symmetrized_0.5_times_W_plus_W_transpose,0.0003797075549350745,0.001620007579692545,0.0019997151346276194,False,False,False,False,False,False,False,False,False
280,R_OP1,R,2.84011623702447,0.07,0.04515520488626332,0.020310409772526627,0.04968959022747338,0.35495742787368695,symmetrized_0.5_times_W_plus_W_transpose,0.0005084176910897963,0.0023381790794936652,0.0028465967705834615,False,False,False,False,False,False,False,False,False
281,R_OP2-3,R,2.39336188116048,0.07,0.04729103272345425,0.024582065446908503,0.0454179345530915,0.38047547823620437,symmetrized_0.5_times_W_plus_W_transpose,0.000504787483019521,0.002589365755777635,0.003094153238797156,False,False,False,False,False,False,False,False,False
282,R_52,R,1.56375588768837,0.07,0.0686612808801029,0.06732256176020578,0.0026774382397942303,0.44804093240326703,symmetrized_0.5_times_W_plus_W_transpose,0.0003201373232320893,0.0032816751518278103,0.0036018124750598996,False,False,False,False,False,False,False,False,False
283,R_RI,R,2.87449635515681,0.07,0.045125444226625996,0.020250888453251986,0.04974911154674802,0.4717838865310757,symmetrized_0.5_times_W_plus_W_transpose,0.0004811955770462255,0.003166810351248885,0.0036480059282951102,False,False,False,False,False,False,False,False,False
284,R_PFcm,R,2.39025846412498,0.07,0.047331567589084814,0.02466313517816962,0.045336864821830386,0.4246954935108268,symmetrized_0.5_times_W_plus_W_transpose,0.0002980444599040445,0.0028541553325949253,0.0031521997924989697,False,False,False,False,False,False,False,False,False
285,R_PoI2,R,1.64149953384639,0.07,0.06789773726275986,0.06579547452551969,0.004204525474480317,0.5045912754081121,symmetrized_0.5_times_W_plus_W_transpose,0.000362294698858878,0.00247529440537834,0.002837589104237218,False,False,False,False,False,False,False,False,False
286,R_TA2,R,1.60078020639867,0.07,0.06833725246405535,0.0666745049281107,0.0033254950718893117,0.2976228349166086,symmetrized_0.5_times_W_plus_W_transpose,0.000653861709120661,0.0020927148563932,0.002746576565513861,False,False,False,False,False,False,False,False,False
287,R_FOP4,R,3.76528480932798,0.07,0.04500049164923438,0.02000098329846875,0.04999901670153126,0.4890793013907154,symmetrized_0.5_times_W_plus_W_transpose,0.00010845544015235749,0.0017032005802972948,0.0018116560204496522,False,False,False,False,False,False,False,False,False
288,R_MI,R,2.01448733456088,0.07,0.05790898800820603,0.04581797601641205,0.024182023983587958,0.44896799167543766,symmetrized_0.5_times_W_plus_W_transpose,0.00038696964733725533,0.001162581097099585,0.0015495507444368405,False,False,False,False,False,False,False,False,False
289,R_Pir,R,2.26475333469242,0.07,0.04958708504308441,0.029174170086168807,0.0408258299138312,0.3921659901478412,symmetrized_0.5_times_W_plus_W_transpose,0.000530538436310987,0.00023967877832977845,0.0007702172146407655,False,False,False,False,False,False,False,False,False
290,R_AVI,R,1.51968880544658,0.07,0.06896929300380497,0.06793858600760994,0.002061413992390071,0.44160357295308983,symmetrized_0.5_times_W_plus_W_transpose,0.00013798783818014,0.000274936798580503,0.00041292463676064297,False,False,False,False,False,False,False,False,False
291,R_AAIC,R,1.46254410212932,0.07,0.0692688736854408,0.0685377473708816,0.0014622526291184074,0.4079399775377549,symmetrized_0.5_times_W_plus_W_transpose,8.989586380309995e-05,0.0006889064243572076,0.0007788022881603076,False,False,False,False,False,False,False,False,False
292,R_FOP1,R,2.79037589821253,0.07,0.04521107709484728,0.02042215418969455,0.04957784581030546,0.37945816590815046,symmetrized_0.5_times_W_plus_W_transpose,0.00010032661604436445,0.0016226084845181801,0.0017229351005625445,False,False,False,False,False,False,False,False,False
293,R_FOP3,R,2.06344062041205,0.07,0.056011062565089885,0.04202212513017976,0.027977874869820243,0.424912264198945,symmetrized_0.5_times_W_plus_W_transpose,0.000396009660891899,0.001579431451063,0.001975441111954899,False,False,False,False,False,False,False,False,False
294,R_FOP2,R,2.78898223845749,0.07,0.04521290116748131,0.02042580233496262,0.04957419766503739,0.3488245005462436,symmetrized_0.5_times_W_plus_W_transpose,2.232352935637673e-06,0.001671721326804225,0.0016739536797398629,False,False,False,False,False,False,False,False,False
295,R_PFt,R,1.50208127934956,0.07,0.06907235397898372,0.06814470795796743,0.0018552920420325802,0.4125504296888763,symmetrized_0.5_times_W_plus_W_transpose,0.0001220748400591584,0.001697802768930775,0.0018198776089899333,False,False,False,False,False,False,False,False,False
296,R_AIP,R,1.73787003366458,0.07,0.06641684225330241,0.06283368450660481,0.007166315493395192,0.5005051597949255,symmetrized_0.5_times_W_plus_W_transpose,0.000281874798815435,0.001422903464524815,0.0017047782633402499,False,False,False,False,False,False,False,False,False
297,R_EC,R,1.32480348955222,0.07,0.06968459041288258,0.06936918082576514,0.0006308191742348673,0.2190129767544109,symmetrized_0.5_times_W_plus_W_transpose,0.0005990863206444218,0.0004364456854809341,0.001035532006125356,False,False,False,False,False,False,False,False,False
298,R_PreS,R,1.90765717893163,0.07,0.0618738809723309,0.0537477619446618,0.01625223805533821,0.3016199662498621,symmetrized_0.5_times_W_plus_W_transpose,0.0002106420318342145,0.00018234563763366943,0.00039298766946788393,False,False,False,False,False,False,False,False,False
299,R_H,R,1.50174575186394,0.07,0.06907421839030042,0.06814843678060084,0.001851563219399166,0.19624585153426344,symmetrized_0.5_times_W_plus_W_transpose,0.0003613588552108145,0.0003124413155284115,0.0006738001707392259,False,False,False,False,False,False,False,False,False
300,R_ProS,R,1.48270704979662,0.07,0.06917429751277239,0.06834859502554477,0.001651404974455234,0.36862135715111227,symmetrized_0.5_times_W_plus_W_transpose,0.000800331662642331,0.000983192060813802,0.001783523723456133,False,False,False,False,False,False,False,False,False
301,R_PeEc,R,1.82040283411927,0.07,0.06453570473787736,0.059071409475754705,0.010928590524245302,0.3013680530423636,symmetrized_0.5_times_W_plus_W_transpose,0.00026470972292039153,0.0002105119830610555,0.00047522170598144703,False,False,False,False,False,False,False,False,False
302,R_STGa,R,1.42688012210163,0.07,0.06941104438907628,0.06882208877815255,0.0011779112218474608,0.2703002910322855,symmetrized_0.5_times_W_plus_W_transpose,0.0001340516030511145,0.001180766448017135,0.0013148180510682496,False,False,False,False,False,False,False,False,False
303,R_PBelt,R,1.63396630845176,0.07,0.06798631483498366,0.06597262966996732,0.004027370330032684,0.33851767510034214,symmetrized_0.5_times_W_plus_W_transpose,0.00045363792925656754,0.00389952766553623,0.0043531655947927975,False,False,False,False,False,False,False,False,False
304,R_A5,R,1.51232866198621,0.07,0.06901364347670613,0.06802728695341227,0.0019727130465877346,0.44290408399979014,symmetrized_0.5_times_W_plus_W_transpose,0.00026373030872807793,0.003592341613665065,0.003856071922393143,False,False,False,False,False,False,False,False,False
305,R_PHA1,R,2.13147367632461,0.07,0.05350163793751472,0.03700327587502944,0.03299672412497057,0.27025110156942694,symmetrized_0.5_times_W_plus_W_transpose,4.9307869304300196e-05,0.0005024214325193095,0.0005517293018236097,False,False,False,False,False,False,False,False,False
306,R_PHA3,R,1.69343580669316,0.07,0.06718541736643947,0.06437083473287894,0.005629165267121067,0.29836324278395443,symmetrized_0.5_times_W_plus_W_transpose,0.0004094254382006805,0.000575858510860261,0.0009852839490609416,False,False,False,False,False,False,False,False,False
307,R_STSda,R,1.63705118490396,0.07,0.06795046134528024,0.06590092269056047,0.004099077309439536,0.4213370998639419,symmetrized_0.5_times_W_plus_W_transpose,0.00036747404006434053,0.00227603206028086,0.0026435061003452004,False,False,False,False,False,False,False,False,False
308,R_STSdp,R,1.66099512351316,0.07,0.06765187715834693,0.06530375431669386,0.0046962456833061494,0.5328003333581798,symmetrized_0.5_times_W_plus_W_transpose,0.0001643541345288395,0.0026345235351317503,0.00279887766966059,False,False,False,False,False,False,False,False,False
309,R_STSvp,R,1.20513033156249,0.07,0.06984929444433927,0.06969858888867854,0.00030141111132146736,0.3977784705823605,symmetrized_0.5_times_W_plus_W_transpose,0.000453351100529756,0.00123743418600291,0.001690785286532666,False,False,False,False,False,False,False,False,False
310,R_TGd,R,1.30891990512105,0.07,0.06971395326818083,0.06942790653636165,0.0005720934636383596,0.451451176669763,symmetrized_0.5_times_W_plus_W_transpose,0.0007006104470628576,0.001549397008891175,0.0022500074559540324,False,False,False,False,False,False,False,False,False
311,R_TE1a,R,2.0114677270649,0.07,0.058026340343137375,0.046052680686274744,0.023947319313725263,0.3744241813016719,symmetrized_0.5_times_W_plus_W_transpose,0.0005704358319538465,0.00134638575804827,0.0019168215900021166,True,False,False,False,False,True,False,True,True
312,R_TE1p,R,1.97345155706522,0.07,0.059489123232852714,0.04897824646570542,0.021021753534294585,0.5428675084887178,symmetrized_0.5_times_W_plus_W_transpose,0.0004816084175138445,0.0015348514406560501,0.0020164598581698945,False,False,False,False,False,False,False,False,False
313,R_TE2a,R,3.18591370050873,0.07,0.04501811966926389,0.02003623933852778,0.04996376066147223,0.5084044216600865,symmetrized_0.5_times_W_plus_W_transpose,0.0005005567387913377,0.001444091431495285,0.0019446481702866227,False,False,False,False,False,False,False,False,False
314,R_TF,R,2.74902851778724,0.07,0.04527238424469497,0.020544768489389936,0.04945523151061007,0.429294222475723,symmetrized_0.5_times_W_plus_W_transpose,0.0004884884976855742,0.0001515924621037955,0.0006400809597893697,False,False,False,False,False,False,False,False,False
