scope,variant,condition,severity,seed,probe,global_coupling,input_peak_per_ms,dt_ms,pair,semantic_network,episodic_network,outcome,unit,semantic_value,episodic_value,semantic_minus_episodic_interaction
parameter_G100,G100,"Baseline, G100",0.0,71,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G100,G100,"High AD-like perturbation, G100",1.0,11,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.9369967325275954,-1.505131565538718,-0.43186516698887734
parameter_G100,G100,"High AD-like perturbation, G100",1.0,23,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.9654273339885908,-1.2754119017065353,-0.6900154322820555
parameter_G100,G100,"High AD-like perturbation, G100",1.0,37,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.8933208771436203,-1.4348755508631703,-0.45844532628045
parameter_G100,G100,"High AD-like perturbation, G100",1.0,53,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.9969615822210567,-1.5492963866177547,-0.447665195603302
parameter_G100,G100,"High AD-like perturbation, G100",1.0,71,2Hz,100.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.8686613674236083,-1.2161660604957556,-0.6524953069278527
parameter_G30,G30,"Baseline, G30",0.0,11,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G30,G30,"Baseline, G30",0.0,23,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G30,G30,"Baseline, G30",0.0,37,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G30,G30,"Baseline, G30",0.0,53,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G30,G30,"Baseline, G30",0.0,71,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,0.0,0.0,0.0
parameter_G30,G30,"High AD-like perturbation, G30",1.0,11,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.0457779074506828,-2.1389678366955502,0.09318992924486746
parameter_G30,G30,"High AD-like perturbation, G30",1.0,23,2Hz,30.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.0737400036595703,-2.147599202045983,0.07385919838641275
