severity,seed,probe,network,segment,segment_start_s,segment_end_s,broadband_transfer,frequency_locked_transfer,target_locked_amplitude,ipsilateral_a1_locked_amplitude,median_segment_fit_r_squared,phase_eligible_fraction,phase_lag_degrees,median_phase_consistency_across_segments
1.0,127,2Hz,Semantic proxy,4,6.0,8.0,0.3853372680501121,0.020791357131536067,0.00120679044863642,0.05402400398420175,0.0019380143898057867,0.07692307692307693,-80.81418683971339,0.6074747968575849
1.0,127,2Hz,Episodic proxy,4,6.0,8.0,0.19183196388262214,0.004537754705581469,0.0003334942603049146,0.05402400398420175,0.0004932032517962481,0.5263157894736842,-64.31012527424994,0.6525291815328002
1.0,127,2Hz,Semantic proxy,5,8.0,10.0,0.5236114896344949,0.02209157585421316,0.0014015383779082036,0.0540068475591255,0.0009645221570921958,0.07692307692307693,92.84127840303897,0.6074747968575849
1.0,127,2Hz,Episodic proxy,5,8.0,10.0,0.31903979511801944,0.005353778883364961,0.000382574413973045,0.054006847559125506,0.00021972429122074644,0.5263157894736842,70.35712094885338,0.6525291815328002
1.0,127,5Hz,Semantic proxy,1,0.0,2.0,0.08855905580196638,0.0077203693945554035,0.0007401735384908226,0.07468290384123139,0.005567024452782121,0.38461538461538464,-5.981679593318932,0.7530493800133311
1.0,127,5Hz,Episodic proxy,1,0.0,2.0,0.0238576229019926,0.0015426468350927729,0.00013811521098496736,0.07468290384123139,0.007424013801695106,0.8947368421052632,15.075819904692452,0.7536209053066452
1.0,127,5Hz,Semantic proxy,2,2.0,4.0,0.13466426726966166,0.012245340994835636,0.0009604635021661552,0.07477268230535666,0.009863881302472288,0.38461538461538464,-50.942574395740785,0.7530493800133311
1.0,127,5Hz,Episodic proxy,2,2.0,4.0,0.04885392716030519,0.0018826920780790222,0.00016883690003050846,0.07477268230535666,0.003045847712099148,0.8947368421052632,0.8139915317182246,0.7536209053066452
1.0,127,5Hz,Semantic proxy,3,4.0,6.0,0.19484662820779847,0.01797902031995554,0.0015980219225501548,0.07466438977039602,0.010408487324048421,0.38461538461538464,-6.617993128445537,0.7530493800133311
1.0,127,5Hz,Episodic proxy,3,4.0,6.0,0.08250629967896142,0.003151389861551018,0.0002715561849893089,0.07466438977039602,0.0031581091801872185,0.8947368421052632,38.6675442759598,0.7536209053066452
1.0,127,5Hz,Semantic proxy,4,6.0,8.0,0.23403165348151317,0.025640549788844096,0.0020715556486522874,0.07476004424063236,0.009006680534932254,0.38461538461538464,-98.46897130876955,0.7530493800133311
1.0,127,5Hz,Episodic proxy,4,6.0,8.0,0.11963949445034794,0.005002647933406436,0.00040820070717218426,0.07476004424063236,0.0017878477888496613,0.8947368421052632,-55.22300846042585,0.7536209053066452
1.0,127,5Hz,Semantic proxy,5,8.0,10.0,0.30043317356671767,0.02255690199812707,0.0020968276245610846,0.07467128332501353,0.0036031045103337433,0.38461538461538464,26.513647204511802,0.7530493800133311
1.0,127,5Hz,Episodic proxy,5,8.0,10.0,0.19191004049849225,0.006130239072083491,0.0005604295275551813,0.07467128332501353,0.0006522790114116273,0.8947368421052632,45.605634538843056,0.7536209053066452
1.0,149,2Hz,Semantic proxy,1,0.0,2.0,0.11770711695602144,0.005486795431664923,0.00030681514938190333,0.05401461028777545,0.002433559719012268,0.0,,
1.0,149,2Hz,Episodic proxy,1,0.0,2.0,0.028895723526167406,0.0015784948158867641,9.687092483603592e-05,0.05401461028777544,0.003452557611906548,0.47368421052631576,13.019424092630798,0.9770746972586679
1.0,149,2Hz,Semantic proxy,2,2.0,4.0,0.19274923994990484,0.008342637094927075,0.00045055858699800824,0.05401255761628054,0.001611036596208315,0.0,,
1.0,149,2Hz,Episodic proxy,2,2.0,4.0,0.06636275948723172,0.002152916352653699,0.00013813710109582999,0.05401255761628054,0.0012071207460965239,0.47368421052631576,20.713765956990137,0.9770746972586679
1.0,149,2Hz,Semantic proxy,3,4.0,6.0,0.3031211106027903,0.018651603914508985,0.0010075056389897239,0.05402234463709867,0.003769672517865641,0.0,,
1.0,149,2Hz,Episodic proxy,3,4.0,6.0,0.10657982851697002,0.003230135739163768,0.00020843517672376134,0.054022344637098665,0.000653010880573901,0.47368421052631576,17.940345943380947,0.9770746972586679
1.0,149,2Hz,Semantic proxy,4,6.0,8.0,0.3318160414304092,0.021565358250356957,0.0012062464745583121,0.05403267545078144,0.0024510514153707197,0.0,,
1.0,149,2Hz,Episodic proxy,4,6.0,8.0,0.1603817304293986,0.003018366478346259,0.00024286250415069167,0.05403267545078144,0.00038810671366851235,0.47368421052631576,-5.997823321295217,0.9770746972586679
1.0,149,2Hz,Semantic proxy,5,8.0,10.0,0.4212820191889015,0.02311246813675518,0.001393392354242174,0.05402257953821776,0.0019514646291801663,0.0,,
1.0,149,2Hz,Episodic proxy,5,8.0,10.0,0.2280544854717438,0.0032153435202409365,0.00023771749231118954,0.05402257953821776,0.00030927120317425505,0.47368421052631576,0.985689933192815,0.9770746972586679
1.0,149,5Hz,Semantic proxy,1,0.0,2.0,0.0828147548237613,0.007818591074072439,0.0007206982330401938,0.07469747131542537,0.007426174614610814,0.3076923076923077,-116.89187403482389,0.6478629129609257
1.0,149,5Hz,Episodic proxy,1,0.0,2.0,0.01918489209680864,0.0013148331043041212,0.00011494067560683894,0.07469747131542535,0.008906683260545223,0.21052631578947367,-31.46959772958607,0.6544923517390521
1.0,149,5Hz,Semantic proxy,2,2.0,4.0,0.14298987358003057,0.016579631985972124,0.0014110918497803316,0.07479095315913241,0.014352300000390894,0.3076923076923077,63.99550911295656,0.6478629129609257
1.0,149,5Hz,Episodic proxy,2,2.0,4.0,0.05876172793455449,0.0020541678326705484,0.00016474267564891301,0.07479095315913241,0.001312730598880929,0.21052631578947367,75.65086757669384,0.6544923517390521
1.0,149,5Hz,Semantic proxy,3,4.0,6.0,0.29776386614980926,0.0356894066082294,0.0030343567195487433,0.07465095735577382,0.009776450179306284,0.3076923076923077,104.05266052842292,0.6478629129609257
1.0,149,5Hz,Episodic proxy,3,4.0,6.0,0.11172360197922802,0.006344148158530848,0.0004746708750340106,0.07465095735577382,0.0016894229941993855,0.21052631578947367,89.23785117871657,0.6544923517390521
1.0,149,5Hz,Semantic proxy,4,6.0,8.0,0.3154414417703318,0.025762579439078916,0.0020015927201429604,0.0747527853875337,0.003607189251522369,0.3076923076923077,-79.65382845415768,0.6478629129609257
1.0,149,5Hz,Episodic proxy,4,6.0,8.0,0.13852668724640158,0.0033518429778687407,0.0002570430606443129,0.07475278538753372,0.001139836059590782,0.21052631578947367,6.131810417064408,0.6544923517390521
1.0,149,5Hz,Semantic proxy,5,8.0,10.0,0.39686279822368903,0.029403270056340525,0.002359036815645483,0.07481298293869923,0.0041947112009872445,0.3076923076923077,-152.95478106548956,0.6478629129609257
1.0,149,5Hz,Episodic proxy,5,8.0,10.0,0.1716641434867173,0.003907813488039686,0.00029266849230381994,0.07481298293869923,0.000979277827181435,0.21052631578947367,-64.93766667537058,0.6544923517390521
1.0,173,2Hz,Semantic proxy,1,0.0,2.0,0.12028750533900102,0.0057552881383833975,0.0003171049827969816,0.05402251140592927,0.003512787380460347,0.0,,
1.0,173,2Hz,Episodic proxy,1,0.0,2.0,0.02979241516371275,0.0015892609264672069,9.46083076006847e-05,0.05402251140592927,0.0050443843567015145,0.47368421052631576,15.69368269605803,0.9001855177201438
1.0,173,2Hz,Semantic proxy,2,2.0,4.0,0.1919321224107165,0.0076798287873045485,0.00041784123015149363,0.05400899848895922,0.0010088091245520348,0.0,,
1.0,173,2Hz,Episodic proxy,2,2.0,4.0,0.06832413082667281,0.0019921638100459577,0.00012671952812454552,0.05400899848895923,0.0006892764057346845,0.47368421052631576,-3.4976846332418945,0.9001855177201438
1.0,173,2Hz,Semantic proxy,3,4.0,6.0,0.25550171376928277,0.016548971526034812,0.0008964202812250436,0.05401417579954887,0.0034785606011580317,0.0,,
1.0,173,2Hz,Episodic proxy,3,4.0,6.0,0.11871163292598474,0.0029760291358596714,0.00022410665222563828,0.05401417579954887,0.0007369682141737943,0.47368421052631576,25.210403208759786,0.9001855177201438
1.0,173,2Hz,Semantic proxy,4,6.0,8.0,0.3831476620536314,0.017677754565834917,0.0009563450638865226,0.054021904315498304,0.0007560244673897598,0.0,,
1.0,173,2Hz,Episodic proxy,4,6.0,8.0,0.16470304833685806,0.0036796333029196003,0.00025967929756671364,0.054021904315498304,0.00021683567072050547,0.47368421052631576,-19.429536607091585,0.9001855177201438
1.0,173,2Hz,Semantic proxy,5,8.0,10.0,0.4196455459130065,0.023018683024605163,0.0012735099110800594,0.05403688863712765,0.001140711270827377,0.0,,
1.0,173,2Hz,Episodic proxy,5,8.0,10.0,0.16433022427509036,0.0047387589842597996,0.0003270765019700734,0.05403688863712765,0.0014303874916943293,0.47368421052631576,44.75137510395506,0.9001855177201438
1.0,173,5Hz,Semantic proxy,1,0.0,2.0,0.08277229383218584,0.007684987974506442,0.0007102087260961684,0.0747135785073998,0.0069771619723985046,0.07692307692307693,103.66908442752562,0.2579353979913628
1.0,173,5Hz,Episodic proxy,1,0.0,2.0,0.02048833321310625,0.0015675689707545868,0.0001309227822049782,0.07471357850739979,0.021336573974478523,0.5789473684210527,17.644696370319654,0.9234210928027421
1.0,173,5Hz,Semantic proxy,2,2.0,4.0,0.12851774941429764,0.012540390792625599,0.0009948528489457718,0.07479457854110805,0.009597637081535382,0.07692307692307693,-49.18093060713038,0.2579353979913628
1.0,173,5Hz,Episodic proxy,2,2.0,4.0,0.05436010339956271,0.001749764724678599,0.0001448791049544657,0.07479457854110805,0.0019004929440461504,0.5789473684210527,1.204122074086082,0.9234210928027421
1.0,173,5Hz,Semantic proxy,3,4.0,6.0,0.17761615328070424,0.01615265145170772,0.0015272764712710384,0.07476618325435846,0.008924354265544054,0.07692307692307693,-117.05768427023588,0.2579353979913628
1.0,173,5Hz,Episodic proxy,3,4.0,6.0,0.06642883843498888,0.0028785058371177635,0.00025061160394462665,0.07476618325435846,0.005789571869589949,0.5789473684210527,20.466108876467107,0.9234210928027421
1.0,173,5Hz,Semantic proxy,4,6.0,8.0,0.22157353993535286,0.021614250777537883,0.0018453241988471922,0.07471784000982229,0.0044255782359731155,0.07692307692307693,122.19876022462313,0.2579353979913628
1.0,173,5Hz,Episodic proxy,4,6.0,8.0,0.07002001190369499,0.0018714899182639513,0.00018685090291147748,0.07471784000982229,0.0006160734211198005,0.5789473684210527,31.61388526647963,0.9234210928027421
1.0,173,5Hz,Semantic proxy,5,8.0,10.0,0.28529713690864117,0.028485799274060766,0.0025086606909567226,0.07479262829855429,0.011390176740646685,0.07692307692307693,88.38566110137481,0.2579353979913628
1.0,173,5Hz,Episodic proxy,5,8.0,10.0,0.05631889332579262,0.003071803802562677,0.0002569609300883748,0.07479262829855429,0.001998060142183733,0.5789473684210527,84.91291338337518,0.9234210928027421
1.0,197,2Hz,Semantic proxy,1,0.0,2.0,0.12468592665188374,0.005519533049950467,0.0003031486226866553,0.05401732642591678,0.003576849412743055,0.23076923076923078,14.925368078401718,0.7214627413547127
1.0,197,2Hz,Episodic proxy,1,0.0,2.0,0.024029907419344375,0.0016589181883612416,0.00010010966045009353,0.05401732642591677,0.007804325109880383,0.7894736842105263,22.844133460817822,0.8719148270242042
1.0,197,2Hz,Semantic proxy,2,2.0,4.0,0.20050171804892092,0.007945938041660612,0.00043220171391170515,0.05401098375181346,0.0018805194728243046,0.23076923076923078,1.928137717850192,0.7214627413547127
1.0,197,2Hz,Episodic proxy,2,2.0,4.0,0.059131546399922186,0.002155018042635876,0.00014147744291484015,0.05401098375181346,0.001762678250156191,0.7894736842105263,25.434660634033314,0.8719148270242042
1.0,197,2Hz,Semantic proxy,3,4.0,6.0,0.2500858276101435,0.018557212477650326,0.0010028849427993407,0.0540206075499764,0.003349419768291506,0.23076923076923078,-52.62545804071698,0.7214627413547127
1.0,197,2Hz,Episodic proxy,3,4.0,6.0,0.053078018745942916,0.0027217953826943584,0.00022011206699984508,0.0540206075499764,0.0011302300757178863,0.7894736842105263,-34.91091853105374,0.8719148270242042
1.0,197,2Hz,Semantic proxy,4,6.0,8.0,0.29902097782660997,0.020417681997498455,0.00117488553519496,0.05402264498147509,0.002841702316869421,0.23076923076923078,44.847531988234586,0.7214627413547127
1.0,197,2Hz,Episodic proxy,4,6.0,8.0,0.08810173021232645,0.0036509411203824345,0.0002577225058946755,0.05402264498147509,0.002559408237335803,0.7894736842105263,50.417902644073685,0.8719148270242042
1.0,197,2Hz,Semantic proxy,5,8.0,10.0,0.38858420659214776,0.02082515174383486,0.0012532564310310545,0.054040365873103735,0.0011508358946275,0.23076923076923078,27.94167742076031,0.7214627413547127
1.0,197,2Hz,Episodic proxy,5,8.0,10.0,0.16778648087233755,0.004018118922600687,0.0002685386410012595,0.054040365873103735,0.0007854655358231488,0.7894736842105263,14.417799382038451,0.8719148270242042
1.0,197,5Hz,Semantic proxy,1,0.0,2.0,0.09053692281912752,0.007950240924596029,0.0007281329069070226,0.0746375605564787,0.007468647086068425,0.07692307692307693,-13.668863307410836,0.5286425455759058
1.0,197,5Hz,Episodic proxy,1,0.0,2.0,0.017952929804153913,0.0013868597068471787,0.0001165417297099799,0.0746375605564787,0.009103548076590529,0.42105263157894735,14.75293174512122,0.8790083315538195
1.0,197,5Hz,Semantic proxy,2,2.0,4.0,0.14658896365226418,0.011939360937646578,0.0009339753159911226,0.07470406843272832,0.00861113939772118,0.07692307692307693,-148.0217569558356,0.5286425455759058
1.0,197,5Hz,Episodic proxy,2,2.0,4.0,0.05391482140898546,0.0023288113966216466,0.0002020224242851573,0.07470406843272832,0.0021500798140062782,0.42105263157894735,-14.236299022278402,0.8790083315538195
1.0,197,5Hz,Semantic proxy,3,4.0,6.0,0.1813645760552917,0.018002415694133116,0.0015963004863064076,0.07482054611671668,0.006193646287897314,0.07692307692307693,-144.65647008095675,0.5286425455759058
1.0,197,5Hz,Episodic proxy,3,4.0,6.0,0.049937765431524776,0.003247334592626399,0.00031802022346597936,0.07482054611671668,0.004188818163241348,0.42105263157894735,-45.26089618943119,0.8790083315538195
1.0,197,5Hz,Semantic proxy,4,6.0,8.0,0.22307677466231848,0.021156155381159353,0.0017178750400685956,0.07460130261930425,0.007910656043991215,0.07692307692307693,-64.33095335923907,0.5286425455759058
1.0,197,5Hz,Episodic proxy,4,6.0,8.0,0.07307422898503414,0.0034267502104593957,0.00028558374453107726,0.07460130261930425,0.004135654423247037,0.42105263157894735,29.303480959558396,0.8790083315538195
1.0,197,5Hz,Semantic proxy,5,8.0,10.0,0.3000230336843064,0.02126040675203017,0.0019363185423425075,0.07480842709132685,0.002579212142141407,0.07692307692307693,-175.40567951805053,0.5286425455759058
1.0,197,5Hz,Episodic proxy,5,8.0,10.0,0.14580794966862867,0.004148252112539275,0.0003368701210805363,0.07480842709132685,0.0008914240966693132,0.42105263157894735,-7.791506226042296,0.8790083315538195
1.0,223,2Hz,Semantic proxy,1,0.0,2.0,0.12132610889311318,0.005711778862316477,0.0003195818680736805,0.054017665998620915,0.00228536069566887,0.07692307692307693,-115.21138593470512,0.6492749800822686
1.0,223,2Hz,Episodic proxy,1,0.0,2.0,0.03276279791681666,0.0015615787590712478,9.663247387373441e-05,0.05401766599862092,0.0032639688121712807,0.15789473684210525,0.4875318133865855,0.9432681241762151
1.0,223,2Hz,Semantic proxy,2,2.0,4.0,0.1925122027319854,0.007691336675214402,0.0004183693754063346,0.054001939078413566,0.0019018752543905615,0.07692307692307693,-97.10878780816098,0.6492749800822686
1.0,223,2Hz,Episodic proxy,2,2.0,4.0,0.06110771944742426,0.001955289185065046,0.00013871549769547696,0.054001939078413566,0.0014558660371158938,0.15789473684210525,8.529619547632644,0.9432681241762151
1.0,223,2Hz,Semantic proxy,3,4.0,6.0,0.2707307225630499,0.018275094744368975,0.000987152232603712,0.0540165327402472,0.00203230813191968,0.07692307692307693,-36.391876729960224,0.6492749800822686
1.0,223,2Hz,Episodic proxy,3,4.0,6.0,0.1046327449387842,0.0027185707614878502,0.0002142935734466829,0.0540165327402472,0.0011838398610205525,0.15789473684210525,-11.056569066437223,0.9432681241762151
1.0,223,2Hz,Semantic proxy,4,6.0,8.0,0.38824008347742567,0.020522311192889126,0.0012035919951701789,0.05406392924550078,0.0015212917372358081,0.07692307692307693,-7.298126706880061,0.6492749800822686
1.0,223,2Hz,Episodic proxy,4,6.0,8.0,0.2068977430036087,0.008989263520563005,0.0005660161488349949,0.05406392924550078,0.002223228249140785,0.15789473684210525,17.291171621311612,0.9432681241762151
1.0,223,2Hz,Semantic proxy,5,8.0,10.0,0.611461449057877,0.032624042185091434,0.0019489840681903912,0.053950995770902975,0.0018638230104593978,0.07692307692307693,14.21201885465734,0.6492749800822686
1.0,223,2Hz,Episodic proxy,5,8.0,10.0,0.5165159991713071,0.018083721861947077,0.0010519069696071559,0.05395099577090297,0.0010935278871532228,0.15789473684210525,-62.440432402569826,0.9432681241762151
1.0,223,5Hz,Semantic proxy,1,0.0,2.0,0.08770234794100173,0.00803528883918302,0.0007672739429834309,0.0747820744420679,0.005927775228647958,0.23076923076923078,-76.02708555787966,0.6695396717108328
1.0,223,5Hz,Episodic proxy,1,0.0,2.0,0.024017175583068064,0.00141857868061568,0.0001202813186127821,0.07478207444206789,0.006460941805312537,0.15789473684210525,-43.2577089944359,0.6643627474874289
1.0,223,5Hz,Semantic proxy,2,2.0,4.0,0.1380902411631795,0.012201447794845801,0.0009429089919255232,0.07465754557621807,0.007806994903546527,0.23076923076923078,-114.38448669744761,0.6695396717108328
1.0,223,5Hz,Episodic proxy,2,2.0,4.0,0.051165131742491085,0.0022698706345479643,0.00018966701601749508,0.07465754557621807,0.005604269449161037,0.15789473684210525,-49.11519646765395,0.6643627474874289
1.0,223,5Hz,Semantic proxy,3,4.0,6.0,0.2081969438043091,0.019418072270038084,0.0016118147909883979,0.07480394240347366,0.008457925855232196,0.23076923076923078,-85.34080205758505,0.6695396717108328
1.0,223,5Hz,Episodic proxy,3,4.0,6.0,0.10832748343122085,0.003937086754818796,0.00035244253056014883,0.07480394240347366,0.0029807271225212872,0.15789473684210525,-54.4576246677392,0.6643627474874289
1.0,223,5Hz,Semantic proxy,4,6.0,8.0,0.3651148180345183,0.02785232024541532,0.002245784752317978,0.07503818023700345,0.007237314176735343,0.23076923076923078,-22.225450217936665,0.6695396717108328
1.0,223,5Hz,Episodic proxy,4,6.0,8.0,0.3008101441835514,0.016511282437614586,0.001343239022850178,0.07503818023700345,0.0038793770832225016,0.15789473684210525,-5.709317874115291,0.6643627474874289
1.0,223,5Hz,Semantic proxy,5,8.0,10.0,0.5993482001981812,0.053100693122307904,0.003957982233381273,0.0744109052512911,0.0068959676398813174,0.23076923076923078,154.20418875948116,0.6695396717108328
1.0,223,5Hz,Episodic proxy,5,8.0,10.0,0.6651000123213051,0.032674856285803834,0.0025110202818391584,0.0744109052512911,0.0017213095869145212,0.15789473684210525,-150.00105325381202,0.6643627474874289
1.0,251,2Hz,Semantic proxy,1,0.0,2.0,0.1183488826466157,0.0055032291775953725,0.00030648590716485973,0.054021764365124736,0.0023406558430167923,0.23076923076923078,-11.236617316811458,0.8762874269981081
1.0,251,2Hz,Episodic proxy,1,0.0,2.0,0.0285304997628417,0.0015997020053258957,9.706620561440454e-05,0.054021764365124736,0.003883059379218956,0.631578947368421,13.990510909167213,0.979079612018841
1.0,251,2Hz,Semantic proxy,2,2.0,4.0,0.184047431104143,0.007350158673045865,0.0003985934007119265,0.05400403425485424,0.0019197212576942402,0.23076923076923078,-8.569572200991125,0.8762874269981081
1.0,251,2Hz,Episodic proxy,2,2.0,4.0,0.038060401158210334,0.0018475421653205034,0.00012128723283686266,0.054004034254854255,0.002659188043174998,0.631578947368421,23.402875855655306,0.979079612018841
1.0,251,2Hz,Semantic proxy,3,4.0,6.0,0.24483794517420504,0.017066681674915797,0.0009224210750932262,0.054017075866117516,0.0045354085450121095,0.23076923076923078,15.50707029606942,0.8762874269981081
1.0,251,2Hz,Episodic proxy,3,4.0,6.0,0.048019194542931236,0.0025004441612302584,0.0001846853778174005,0.054017075866117516,0.003410173508558212,0.631578947368421,11.222568298811199,0.979079612018841
1.0,251,2Hz,Semantic proxy,4,6.0,8.0,0.29891614515534487,0.01906611926452641,0.0010841478726293923,0.05403270076696683,0.002668059234970044,0.23076923076923078,17.837455921106628,0.8762874269981081
1.0,251,2Hz,Episodic proxy,4,6.0,8.0,0.0636085176737891,0.0024877040768327466,0.0001926062441520337,0.05403270076696683,0.0014061916463083968,0.631578947368421,-5.648359384078759,0.979079612018841
1.0,251,2Hz,Semantic proxy,5,8.0,10.0,0.3874581639109755,0.02234755299238214,0.001378094786604898,0.05404539534214937,0.0017644920210385662,0.23076923076923078,35.62715058768266,0.8762874269981081
1.0,251,2Hz,Episodic proxy,5,8.0,10.0,0.160181657779624,0.0031567443804112823,0.00020531444477373182,0.054045395342149374,0.0004870947896302713,0.631578947368421,22.1511260307518,0.979079612018841
1.0,251,5Hz,Semantic proxy,1,0.0,2.0,0.08147888687058134,0.007346371794579232,0.0007226270614309517,0.07472139465330496,0.005588074305772572,0.15384615384615385,-8.948715370907998,0.8222581999316414
1.0,251,5Hz,Episodic proxy,1,0.0,2.0,0.016339773004516597,0.0013414766957307988,0.00011222046602058863,0.07472139465330496,0.011330358409745944,0.5263157894736842,17.183077948340316,0.9071105922932863
1.0,251,5Hz,Semantic proxy,2,2.0,4.0,0.1261598179790038,0.012814850842193106,0.0010204129628593815,0.07478630752395907,0.009805318191776546,0.15384615384615385,-44.21434434964727,0.8222581999316414
1.0,251,5Hz,Episodic proxy,2,2.0,4.0,0.027920415051531994,0.0015690221390594129,0.00012431790013873428,0.07478630752395907,0.0056966150218837885,0.5263157894736842,1.2598555474634068,0.9071105922932863
1.0,251,5Hz,Semantic proxy,3,4.0,6.0,0.17154958960322156,0.01528329630629531,0.001482819883284676,0.07467617874754628,0.008113488783334066,0.15384615384615385,-27.87166806430249,0.8222581999316414
1.0,251,5Hz,Episodic proxy,3,4.0,6.0,0.03843275708574171,0.0022564623033043928,0.00019681736850537084,0.07467617874754628,0.006543898752875865,0.5263157894736842,16.05076440670175,0.9071105922932863
1.0,251,5Hz,Semantic proxy,4,6.0,8.0,0.21383344763729525,0.02104488968531645,0.001754329030460001,0.07483296718703429,0.010303511696890033,0.15384615384615385,-102.64839973763557,0.8222581999316414
1.0,251,5Hz,Episodic proxy,4,6.0,8.0,0.05861755568255548,0.0017761014102792043,0.0001595693592282288,0.07483296718703429,0.0015645150732458424,0.5263157894736842,-37.37847112177446,0.9071105922932863
1.0,251,5Hz,Semantic proxy,5,8.0,10.0,0.284916600713972,0.022842826225125963,0.0020668736282145896,0.07462924513869396,0.008337759622021768,0.15384615384615385,-34.08449765567377,0.8222581999316414
1.0,251,5Hz,Episodic proxy,5,8.0,10.0,0.1579047931396003,0.002590376578194253,0.0002088726483881732,0.07462924513869396,0.0006277490178505651,0.5263157894736842,16.444375485709752,0.9071105922932863
1.0,281,2Hz,Semantic proxy,1,0.0,2.0,0.12079075895270282,0.005436326784750659,0.0003014567555384075,0.054032921555922306,0.002923350826808613,0.15384615384615385,-51.11319363179477,0.6517777887777628
1.0,281,2Hz,Episodic proxy,1,0.0,2.0,0.031831141015042703,0.0015696168452990563,9.408308545602618e-05,0.054032921555922306,0.004389440706121794,0.3684210526315789,17.82691472024411,0.9459724988372177
1.0,281,2Hz,Semantic proxy,2,2.0,4.0,0.1920052124565369,0.0071348470546667535,0.0003862960751219926,0.05400972624720343,0.0011610196584943555,0.15384615384615385,-39.733875125880225,0.6517777887777628
1.0,281,2Hz,Episodic proxy,2,2.0,4.0,0.049653898840922785,0.0017632791282006335,0.00011584756272061838,0.05400972624720343,0.0007777682437138944,0.3684210526315789,5.125933669938222,0.9459724988372177
1.0,281,2Hz,Semantic proxy,3,4.0,6.0,0.26216292390407775,0.017604541169725582,0.0009521147144245525,0.054023861393730506,0.004223179037164848,0.15384615384615385,34.96926301261548,0.6517777887777628
1.0,281,2Hz,Episodic proxy,3,4.0,6.0,0.0525898358329155,0.002743030586415424,0.0002019383103856648,0.05402386139373051,0.001950133970234802,0.3684210526315789,15.449947051527257,0.9459724988372177
1.0,281,2Hz,Semantic proxy,4,6.0,8.0,0.3536834248580714,0.02127850942968512,0.0011910795486528114,0.054019700282359945,0.0027441547136429767,0.15384615384615385,24.12869629285624,0.6517777887777628
1.0,281,2Hz,Episodic proxy,4,6.0,8.0,0.09089619773274459,0.004516038635980486,0.00030798494109129563,0.054019700282359945,0.0018555118013094951,0.3684210526315789,34.61166610653796,0.9459724988372177
1.0,281,2Hz,Semantic proxy,5,8.0,10.0,0.4542357655604037,0.02444806138729559,0.0014114403518916067,0.054030960443631815,0.002399580775235388,0.15384615384615385,29.356691669093873,0.6517777887777628
1.0,281,2Hz,Episodic proxy,5,8.0,10.0,0.16261056853708394,0.004623162177014919,0.0003009316231635797,0.05403096044363183,0.0004144788717906911,0.3684210526315789,-23.637172518895476,0.9459724988372177
1.0,281,5Hz,Semantic proxy,1,0.0,2.0,0.08402523378407893,0.007326085976487263,0.0007170603680988629,0.07481070556215712,0.004717260796525791,0.07692307692307693,-49.26894548427937,0.7051750811271266
1.0,281,5Hz,Episodic proxy,1,0.0,2.0,0.021736533413067343,0.001367222888222217,0.00011371444158857143,0.0748107055621571,0.010220585605276944,0.42105263157894735,13.667253471052287,0.9280720701838642
1.0,281,5Hz,Semantic proxy,2,2.0,4.0,0.13498979811042736,0.01291782889959322,0.0010218461733813892,0.07461934154856723,0.008665407958196591,0.07692307692307693,-49.41310245275682,0.7051750811271266
1.0,281,5Hz,Episodic proxy,2,2.0,4.0,0.03588203175973459,0.0015748652313092816,0.00012522615251025164,0.07461934154856721,0.002333969640762268,0.42105263157894735,-5.539773970645227,0.9280720701838642
1.0,281,5Hz,Semantic proxy,3,4.0,6.0,0.18983186939654764,0.01791472367401984,0.0016266601652729427,0.0747900171331711,0.009000091555581458,0.07692307692307693,-128.7656171749099,0.7051750811271266
1.0,281,5Hz,Episodic proxy,3,4.0,6.0,0.04383289975306922,0.0024058095421762766,0.00020404261492720628,0.0747900171331711,0.0048007795691743516,0.42105263157894735,-3.7860571110056633,0.9280720701838642
1.0,281,5Hz,Semantic proxy,4,6.0,8.0,0.2561855608587255,0.023559339094019575,0.001877830298623841,0.07460727713158952,0.011576236644409321,0.07692307692307693,-74.34861044287594,0.7051750811271266
1.0,281,5Hz,Episodic proxy,4,6.0,8.0,0.07505941417592378,0.0044080933475863305,0.0003668021607294065,0.07460727713158952,0.004185696781927151,0.42105263157894735,25.572543373321373,0.9280720701838642
1.0,281,5Hz,Semantic proxy,5,8.0,10.0,0.3381468979068465,0.02556816455313775,0.0021419117900126003,0.07478905380826888,0.0018610401889914696,0.07692307692307693,-164.57375798390015,0.7051750811271266
1.0,281,5Hz,Episodic proxy,5,8.0,10.0,0.13910443826802366,0.004100182198073019,0.0003572872719407555,0.07478905380826886,0.0006899305224268293,0.42105263157894735,-37.65641348168971,0.9280720701838642
1.0,313,2Hz,Semantic proxy,1,0.0,2.0,0.12136403136178399,0.00529158514558531,0.00029498418311897304,0.05401636700484504,0.0020929938721744312,0.23076923076923078,-12.139042356419708,0.47082112936309367
1.0,313,2Hz,Episodic proxy,1,0.0,2.0,0.034777456441646,0.0016527673628863708,0.00010562109406506055,0.05401636700484504,0.0026595703590004405,0.10526315789473684,-3.631859546693154,0.9873996031592347
1.0,313,2Hz,Semantic proxy,2,2.0,4.0,0.190784602814202,0.00765593076602078,0.0004143214955655662,0.054014895106299504,0.0015539652935713244,0.23076923076923078,-18.525051101274126,0.47082112936309367
