severity,seed,region_index,region_label,hemisphere,semantic_membership,episodic_membership,t20_ms,t50_ms,t80_ms,spread_t80_t20_ms,total_energy_psp2_ms,tail_energy_fraction,absolute_peak_psp,absolute_peak_after_onset_ms
0.5,127,34,L_31pv,L,False,True,448.0,1132.0,2054.0,1606.0,0.0008347232298471311,0.02373481454996592,0.0010829578543027907,348.0
0.5,127,214,R_31pv,R,False,True,210.0,406.0,2762.0,2552.0,0.0001727475313271371,0.002541950729541624,0.0008290153034575809,238.0
0.5,127,33,L_d23ab,L,False,True,248.0,460.0,2876.0,2628.0,0.0003251077775869034,0.013000037338440934,0.0010712169403639393,324.0
0.5,127,213,R_d23ab,R,False,True,278.0,500.0,2766.0,2488.0,0.0004989827308859587,0.005265050624784057,0.0012665407049112787,322.0
0.5,127,32,L_v23ab,L,False,True,234.0,422.0,2732.0,2498.0,0.00024249059554970213,0.005103050901174623,0.0009541435941002874,238.0
0.5,127,212,R_v23ab,R,False,True,196.0,358.0,2674.0,2478.0,0.00034883301613583106,0.0044292169991441595,0.0012553276904174737,234.0
0.5,127,31,L_23d,L,False,True,234.0,416.0,2776.0,2542.0,0.00013410557038226183,0.010053661761965971,0.0007077830721389233,240.0
0.5,127,211,R_23d,R,False,True,242.0,1462.0,2770.0,2528.0,0.00017541653460769128,0.005220595691325112,0.0007482589542018303,240.0
0.5,127,161,L_31a,L,False,True,242.0,462.0,2870.0,2628.0,0.00012776788145087378,0.006400003128297626,0.0006569544826167117,326.0
0.5,127,341,R_31a,R,False,True,314.0,656.0,2778.0,2464.0,0.00037259138101770184,0.004082800799901332,0.0010300686446651497,326.0
0.5,127,26,L_PCV,L,False,True,244.0,444.0,2774.0,2530.0,0.0008050818858043094,0.004088965325677981,0.0017749091695122843,326.0
0.5,127,206,R_PCV,R,False,True,206.0,400.0,2774.0,2568.0,0.0003955761630755683,0.0010176151732459724,0.001299863621767372,238.0
0.5,127,29,L_7m,L,False,True,248.0,544.0,2820.0,2572.0,0.0004788924611859565,0.004981016365574751,0.0012439721376367174,240.0
0.5,127,209,R_7m,R,False,True,206.0,448.0,2776.0,2570.0,0.0002962520268771233,0.0022832417285192164,0.0010719483170156252,238.0
0.5,127,324,R_IP1,R,False,True,334.0,2382.0,2830.0,2496.0,0.00048449073083989323,0.0010423138427474333,0.0011922921949327758,2774.0
0.5,127,270,R_11l,R,False,True,2714.0,3052.0,3424.0,710.0,0.0066455957626868015,0.2212647485894504,0.00576096741465193,3270.0
0.5,127,246,R_8Av,R,False,True,296.0,766.0,2860.0,2564.0,0.0002846424389622154,0.00685207756993197,0.000899008478677743,330.0
0.5,149,23,L_A1,L,False,False,28.0,102.0,188.0,160.0,5.277695291619996,1.3138763514781472e-06,0.2950950348045893,28.0
0.5,149,203,R_A1,R,False,False,28.0,106.0,214.0,186.0,5.563049086836879,1.4698702267910975e-06,0.2955184986793924,28.0
0.5,149,68,L_9m,L,True,False,246.0,422.0,960.0,714.0,0.0001507901157335254,0.12046006408429759,0.0007758438157701164,330.0
0.5,149,248,R_9m,R,True,False,294.0,470.0,2302.0,2008.0,0.00011357676507633021,0.13187302504324505,0.0006663559857109647,420.0
0.5,149,64,L_10r,L,True,False,194.0,322.0,520.0,326.0,9.365033949473373e-05,0.069777667300221,0.0006868061073586063,238.0
0.5,149,244,R_10r,R,True,False,584.0,1878.0,3460.0,2876.0,0.00027621320341879063,0.35255951505040833,0.001649818093977018,3468.0
0.5,149,87,L_10v,L,True,False,594.0,3310.0,3468.0,2874.0,0.0001280238736713003,0.5108583160358757,0.001413996302343179,3470.0
0.5,149,267,R_10v,R,True,False,626.0,1236.0,2016.0,1390.0,0.0004336688453809159,0.008530013747309538,0.0007069623734015096,994.0
0.5,149,62,L_8BM,L,True,False,332.0,514.0,888.0,556.0,0.00027915787221548206,0.10056246780343961,0.0010163901626007998,422.0
0.5,149,242,R_8BM,R,True,False,330.0,522.0,918.0,588.0,0.0003709270825536067,0.08662960368812694,0.0011269727380671668,424.0
0.5,149,163,L_25,L,True,False,384.0,636.0,1200.0,816.0,0.00018894024387598065,0.11206478101690345,0.0007098244056376046,506.0
0.5,149,343,R_25,R,True,False,334.0,2884.0,3460.0,3126.0,7.893027087540798e-05,0.394287489886635,0.0009361172086599368,3498.0
0.5,149,311,R_TE1a,R,True,False,314.0,500.0,882.0,568.0,0.0004236635895893205,0.0913580451558875,0.0012021000483297684,414.0
0.5,149,134,L_TF,L,True,False,2960.0,3220.0,3464.0,504.0,0.007727800719327919,0.45731605502780975,0.008827324908709855,3498.0
0.5,149,127,L_STSda,L,True,False,2888.0,3450.0,3472.0,584.0,0.0011298700179783632,0.6314209350612765,0.004789131381222944,3470.0
0.5,149,160,L_31pd,L,False,True,170.0,314.0,528.0,358.0,0.00016288796138822398,0.08375050273606889,0.0009437388218476173,240.0
0.5,149,340,R_31pd,R,False,True,2746.0,3160.0,3398.0,652.0,0.0011606302049018457,0.28897608366797634,0.002770921854255093,3192.0
0.5,149,34,L_31pv,L,False,True,340.0,780.0,1544.0,1204.0,0.0005244630017206942,0.027539269383269706,0.001042363539612623,258.0
0.5,149,214,R_31pv,R,False,True,164.0,284.0,450.0,286.0,0.00011650886939617231,0.058025570485711796,0.0008264220076803497,238.0
0.5,149,33,L_d23ab,L,False,True,230.0,368.0,618.0,388.0,0.0002478842423265982,0.08942374626904964,0.001071991445995124,324.0
0.5,149,213,R_d23ab,R,False,True,238.0,394.0,616.0,378.0,0.00036070842908486833,0.060153251735474485,0.0012645846291494678,322.0
0.5,149,32,L_v23ab,L,False,True,196.0,324.0,576.0,380.0,0.00017955145966969398,0.1003212766774953,0.0009532072450753049,238.0
0.5,149,212,R_v23ab,R,False,True,158.0,272.0,402.0,244.0,0.00024431052495529605,0.03207632046700943,0.0012505383711971518,234.0
0.5,149,31,L_23d,L,False,True,200.0,334.0,764.0,564.0,0.0001074432363354477,0.12624275350072683,0.0007096332301514963,240.0
0.5,149,211,R_23d,R,False,True,192.0,322.0,1052.0,860.0,0.00010820413293698054,0.13648908858004824,0.0007447127489044192,240.0
0.5,149,161,L_31a,L,False,True,206.0,364.0,2106.0,1900.0,9.788437269665556e-05,0.1345134001133871,0.0006580276101946225,326.0
0.5,149,341,R_31a,R,False,True,242.0,406.0,668.0,426.0,0.000237962852172327,0.10394904433348569,0.001030178882981403,326.0
0.5,149,26,L_PCV,L,False,True,212.0,344.0,554.0,342.0,0.0006110430833598494,0.04162559911647941,0.00176507662084191,326.0
0.5,149,206,R_PCV,R,False,True,200.0,364.0,3374.0,3174.0,0.00036582866993297943,0.2220219348379276,0.0014494374925639875,3498.0
0.5,149,29,L_7m,L,False,True,320.0,2978.0,3462.0,3142.0,0.0006756260497992377,0.4284477301267322,0.0028772040706463997,3498.0
0.5,149,209,R_7m,R,False,True,198.0,376.0,3444.0,3246.0,0.00026695349922193734,0.28001087139624264,0.001313772931357704,3468.0
0.5,149,324,R_IP1,R,False,True,274.0,452.0,2922.0,2648.0,0.0003055873041765427,0.15981512890720245,0.0011220285421860154,3498.0
0.5,149,270,R_11l,R,False,True,3054.0,3442.0,3486.0,432.0,0.00880107458183434,0.588289082497677,0.011667652305211718,3490.0
0.5,149,246,R_8Av,R,False,True,238.0,384.0,680.0,442.0,0.00017494972515733813,0.06877056669585704,0.0008970906084524444,330.0
0.5,173,23,L_A1,L,False,False,28.0,102.0,204.0,176.0,5.3114077749743105,0.005252010336379855,0.2952237431981377,28.0
0.5,173,203,R_A1,R,False,False,28.0,110.0,220.0,192.0,5.694354873295224,0.012933483981276797,0.2956519393722594,28.0
0.5,173,68,L_9m,L,True,False,3166.0,3344.0,3444.0,278.0,0.11058290152126332,0.6045833512569232,0.027847609841199272,3488.0
0.5,173,248,R_9m,R,True,False,3164.0,3342.0,3444.0,280.0,0.1208317737268388,0.5940212216231278,0.028991952683256272,3488.0
0.5,173,64,L_10r,L,True,False,3160.0,3340.0,3442.0,282.0,0.03708915664688594,0.5812380216907048,0.016122517273462478,3486.0
0.5,173,244,R_10r,R,True,False,3284.0,3404.0,3460.0,176.0,0.29989897345634536,0.7943570693856444,0.05986187950977495,3460.0
0.5,173,87,L_10v,L,True,False,3162.0,3368.0,3460.0,298.0,0.188097625051064,0.6488466877130445,0.04424151992026637,3464.0
0.5,173,267,R_10v,R,True,False,3274.0,3400.0,3458.0,184.0,0.2862020265863724,0.7763810749036675,0.055770101196275235,3454.0
0.5,173,62,L_8BM,L,True,False,3170.0,3346.0,3444.0,274.0,0.19549895920797203,0.6111715816543568,0.037103618323286014,3486.0
0.5,173,242,R_8BM,R,True,False,3214.0,3356.0,3450.0,236.0,0.3423984522553049,0.6682622104767618,0.05164136685630183,3488.0
0.5,173,163,L_25,L,True,False,3156.0,3336.0,3438.0,282.0,0.0685729718210686,0.5608287659627981,0.02109680943131309,3482.0
0.5,173,343,R_25,R,True,False,3154.0,3330.0,3440.0,286.0,0.02678069850808362,0.5506682765278242,0.013175301723215682,3486.0
0.5,173,311,R_TE1a,R,True,False,3114.0,3296.0,3428.0,314.0,0.6416996571815796,0.490915827698082,0.06203338823522486,3342.0
0.5,173,134,L_TF,L,True,False,2760.0,3048.0,3376.0,616.0,0.28507886509546665,0.3064328653806066,0.036682006467938066,3426.0
0.5,173,127,L_STSda,L,True,False,3082.0,3358.0,3450.0,368.0,0.7067417488700072,0.5755530331917147,0.07611365261166014,3466.0
0.5,173,160,L_31pd,L,False,True,3154.0,3314.0,3438.0,284.0,0.16554500738208788,0.5507832670488835,0.03314917480984292,3350.0
0.5,173,340,R_31pd,R,False,True,3190.0,3372.0,3416.0,226.0,1.5468732540001748,0.6793181992109955,0.14598162466435127,3416.0
0.5,173,34,L_31pv,L,False,True,3270.0,3378.0,3456.0,186.0,1.0907995421368597,0.763310501827482,0.10261791905690032,3498.0
0.5,173,214,R_31pv,R,False,True,3146.0,3306.0,3436.0,290.0,0.12059816995067865,0.5335033715509727,0.028095031098333223,3348.0
0.5,173,33,L_d23ab,L,False,True,3170.0,3346.0,3446.0,276.0,0.07681990891965208,0.6172421068333842,0.023709792888395143,3486.0
0.5,173,213,R_d23ab,R,False,True,3140.0,3308.0,3436.0,296.0,0.1901212919507054,0.5273832639373627,0.03455555548087297,3482.0
0.5,173,32,L_v23ab,L,False,True,3144.0,3302.0,3432.0,288.0,0.16345686642365512,0.5160090278325838,0.03274399253182203,3348.0
0.5,173,212,R_v23ab,R,False,True,3114.0,3298.0,3412.0,298.0,0.18080984144493759,0.4921171336260154,0.034721900144836226,3348.0
0.5,173,31,L_23d,L,False,True,3150.0,3310.0,3438.0,288.0,0.08071225960401297,0.5432330501696381,0.022965884940692405,3486.0
0.5,173,211,R_23d,R,False,True,3142.0,3304.0,3432.0,290.0,0.16624499305432883,0.5224868054995575,0.03361177667088988,3348.0
0.5,173,161,L_31a,L,False,True,3164.0,3344.0,3446.0,282.0,0.051059538687524046,0.6027206260967435,0.01946461578641312,3490.0
0.5,173,341,R_31a,R,False,True,3138.0,3304.0,3434.0,296.0,0.24344063993015158,0.5212006992626977,0.03933624248018219,3346.0
0.5,173,26,L_PCV,L,False,True,3162.0,3340.0,3440.0,278.0,0.4917298117233721,0.5853007946431222,0.05684171956640327,3484.0
0.5,173,206,R_PCV,R,False,True,3154.0,3332.0,3438.0,284.0,0.21654581626237465,0.5579643124243103,0.037305749982412095,3348.0
0.5,173,29,L_7m,L,False,True,3150.0,3308.0,3436.0,286.0,0.27431358206628736,0.5323167146157258,0.041351025436254574,3348.0
0.5,173,209,R_7m,R,False,True,3146.0,3308.0,3434.0,288.0,0.226230129193588,0.5348954790245246,0.03896514519087724,3350.0
0.5,173,324,R_IP1,R,False,True,3154.0,3330.0,3436.0,282.0,0.38371834527456833,0.5496172320447834,0.0497505254751438,3346.0
0.5,173,270,R_11l,R,False,True,3260.0,3438.0,3486.0,226.0,0.4398981796201133,0.6765496170500364,0.08483291857722719,3494.0
0.5,173,246,R_8Av,R,False,True,3158.0,3338.0,3440.0,282.0,0.26002886419841725,0.5749245089518685,0.041612610565533004,3348.0
0.5,197,23,L_A1,L,False,False,28.0,102.0,188.0,160.0,5.237586123983031,7.312806936904392e-07,0.2955873390056354,28.0
0.5,197,203,R_A1,R,False,False,28.0,106.0,214.0,186.0,5.529571836398646,3.060854898960335e-07,0.29595155933041717,28.0
0.5,197,68,L_9m,L,True,False,504.0,2276.0,2748.0,2244.0,0.00045551342439050906,0.009187500232598452,0.0009778380204057413,2228.0
0.5,197,248,R_9m,R,True,False,556.0,2290.0,2740.0,2184.0,0.00035970286816257297,0.010651084835909956,0.000859309280214049,2228.0
0.5,197,64,L_10r,L,True,False,310.0,2172.0,2726.0,2416.0,0.00020806568459297075,0.01149665716667771,0.0006820524929551652,238.0
0.5,197,244,R_10r,R,True,False,1170.0,2190.0,2520.0,1350.0,0.0008787437793575578,0.04046549651756484,0.0016171747755429067,2282.0
0.5,197,87,L_10v,L,True,False,2198.0,2390.0,2660.0,462.0,0.0012767072755495343,0.010531693118266272,0.0022179318733748232,2382.0
0.5,197,267,R_10v,R,True,False,992.0,2192.0,3126.0,2134.0,0.001109414495205078,0.11378983816856358,0.001167753114549086,3452.0
0.5,197,62,L_8BM,L,True,False,546.0,2266.0,2770.0,2224.0,0.0007609588004406465,0.007493928591841574,0.0011713743411281285,2228.0
0.5,197,242,R_8BM,R,True,False,594.0,2328.0,2786.0,2192.0,0.0011331795064587116,0.011645295503824349,0.001364759631451662,2694.0
0.5,197,163,L_25,L,True,False,594.0,2180.0,2734.0,2140.0,0.0004374917934995388,0.007908264025557893,0.0008475186207324015,2224.0
0.5,197,343,R_25,R,True,False,1916.0,2368.0,2772.0,856.0,0.00020618226337377387,0.1091038317722414,0.0007148836014554405,2128.0
0.5,197,311,R_TE1a,R,True,False,420.0,2092.0,2698.0,2278.0,0.0008184302703879041,0.00803490373271337,0.0012241688656828842,414.0
0.5,197,134,L_TF,L,True,False,2564.0,2940.0,3164.0,600.0,0.011091172673466081,0.04437954129256348,0.007988517673791051,2948.0
0.5,197,127,L_STSda,L,True,False,2156.0,2334.0,2492.0,336.0,0.004424973186602245,0.02960847190038282,0.004841009989572598,2290.0
0.5,197,160,L_31pd,L,False,True,290.0,2184.0,2692.0,2402.0,0.0003791367239330374,0.011770935595500331,0.0009430166860013856,238.0
0.5,197,340,R_31pd,R,False,True,2290.0,2530.0,2978.0,688.0,0.0006070079118992835,0.07217693058557968,0.001728219284945709,2514.0
0.5,197,34,L_31pv,L,False,True,754.0,2280.0,3026.0,2272.0,0.0016312109887538428,0.08398944532560602,0.0013945040823930555,2716.0
0.5,197,214,R_31pv,R,False,True,244.0,2066.0,2644.0,2400.0,0.00022824869425946897,0.008016713577560347,0.0008291445599120095,238.0
0.5,197,33,L_d23ab,L,False,True,328.0,2136.0,2698.0,2370.0,0.0005237528201204998,0.015888952820559018,0.0010759039627039613,324.0
0.5,197,213,R_d23ab,R,False,True,292.0,612.0,2498.0,2206.0,0.000566925158352235,0.007443831992017442,0.0012778843035672338,322.0
0.5,197,32,L_v23ab,L,False,True,292.0,2140.0,2686.0,2394.0,0.00038083471655034324,0.01982428572378739,0.0009511878029950793,238.0
0.5,197,212,R_v23ab,R,False,True,194.0,352.0,2320.0,2126.0,0.0003361768730031203,0.005038201625923003,0.0012477423723922243,234.0
0.5,197,31,L_23d,L,False,True,324.0,2176.0,2686.0,2362.0,0.00024266531562805137,0.018783043187009137,0.000707232348148068,2226.0
0.5,197,211,R_23d,R,False,True,290.0,2178.0,2664.0,2374.0,0.00023761815181910217,0.01470315246180666,0.0007487608408460744,240.0
0.5,197,161,L_31a,L,False,True,346.0,2190.0,2692.0,2346.0,0.00023343029452171465,0.022522264642584194,0.0006947370465102409,2226.0
0.5,197,341,R_31a,R,False,True,338.0,2096.0,2678.0,2340.0,0.0004718809708428189,0.00972843434763489,0.0010450227099259024,326.0
0.5,197,26,L_PCV,L,False,True,322.0,2108.0,2710.0,2388.0,0.001246919105040521,0.004237627843684414,0.0017988208536063865,326.0
0.5,197,206,R_PCV,R,False,True,294.0,2142.0,2678.0,2384.0,0.0007081629916912105,0.04761685423134093,0.0013034181881295126,238.0
0.5,197,29,L_7m,L,False,True,1790.0,2278.0,2772.0,982.0,0.0014581925871885043,0.11506284259443497,0.0019533314439783567,2130.0
0.5,197,209,R_7m,R,False,True,314.0,2192.0,2652.0,2338.0,0.000527244184720795,0.049975865058559533,0.0010747358352194425,238.0
0.5,197,324,R_IP1,R,False,True,424.0,2220.0,2718.0,2294.0,0.0007405151204888033,0.017223968585971545,0.0012007690300013252,2224.0
0.5,197,270,R_11l,R,False,True,2318.0,2410.0,2798.0,480.0,0.0026100530445752534,0.04675826116929898,0.004605693095742325,2364.0
0.5,197,246,R_8Av,R,False,True,448.0,2292.0,2780.0,2332.0,0.000526364287655921,0.002905428202451862,0.0010273317845577168,2230.0
0.5,223,23,L_A1,L,False,False,28.0,102.0,190.0,162.0,5.262322999802341,0.0003930818170856022,0.2954485341960318,28.0
0.5,223,203,R_A1,R,False,False,28.0,106.0,214.0,186.0,5.546526657605104,0.0008396435710950091,0.29586321403624716,28.0
0.5,223,68,L_9m,L,True,False,2972.0,3116.0,3288.0,316.0,0.03573739302283784,0.18666765766978669,0.01409692268290641,3060.0
0.5,223,248,R_9m,R,True,False,2972.0,3118.0,3296.0,324.0,0.027573540411664484,0.19667973572599146,0.012240645880547518,3062.0
0.5,223,64,L_10r,L,True,False,2964.0,3100.0,3248.0,284.0,0.014459103243201953,0.15923518760008315,0.008962631354529904,3058.0
0.5,223,244,R_10r,R,True,False,2932.0,3222.0,3398.0,466.0,0.03333169883191317,0.3341333993140047,0.013873177596778419,3270.0
0.5,223,87,L_10v,L,True,False,2932.0,3082.0,3246.0,314.0,0.04758405377148527,0.12233898782895833,0.015605795263020639,3206.0
0.5,223,267,R_10v,R,True,False,3128.0,3310.0,3440.0,312.0,0.06643603853262575,0.5335825475125809,0.020243568324586292,3450.0
0.5,223,62,L_8BM,L,True,False,3006.0,3152.0,3332.0,326.0,0.061323316530044934,0.24403803756618872,0.017320795264467392,3062.0
0.5,223,242,R_8BM,R,True,False,3028.0,3200.0,3348.0,320.0,0.0949818486101458,0.30262303674483476,0.020551868947967122,3248.0
0.5,223,163,L_25,L,True,False,2978.0,3144.0,3332.0,354.0,0.036717688654553646,0.25369410020343536,0.0131108269326905,3058.0
0.5,223,343,R_25,R,True,False,2830.0,2964.0,3086.0,256.0,0.013213411824712914,0.07749078270475183,0.009418936081093676,2872.0
0.5,223,311,R_TE1a,R,True,False,3024.0,3226.0,3406.0,382.0,0.07736013472349755,0.3953814030282538,0.02044130245253939,3498.0
0.5,223,134,L_TF,L,True,False,3172.0,3370.0,3420.0,248.0,10.026779186719816,0.5631688169727296,0.35265040289338145,3422.0
0.5,223,127,L_STSda,L,True,False,2922.0,3056.0,3200.0,278.0,0.2961516979310263,0.05911762809960352,0.04076943886845896,3066.0
0.5,223,160,L_31pd,L,False,True,2964.0,3106.0,3288.0,324.0,0.02877828171349876,0.18628948089950545,0.012419010112685314,3060.0
0.5,223,340,R_31pd,R,False,True,3194.0,3376.0,3418.0,224.0,0.3675229836551025,0.6950234777777853,0.07404150406668641,3416.0
0.5,223,34,L_31pv,L,False,True,3080.0,3266.0,3404.0,324.0,0.12091939544073099,0.4420220907883923,0.02481932295157918,3356.0
0.5,223,214,R_31pv,R,False,True,2974.0,3144.0,3334.0,360.0,0.015680468610856216,0.2497417622333431,0.008481082041674526,3060.0
0.5,223,33,L_d23ab,L,False,True,2934.0,3070.0,3234.0,300.0,0.03756143230361786,0.13012344338067905,0.014961252702631711,3058.0
0.5,223,213,R_d23ab,R,False,True,2966.0,3136.0,3332.0,366.0,0.03253566709472102,0.2517453510670303,0.012552855111211514,3058.0
0.5,223,32,L_v23ab,L,False,True,2928.0,3070.0,3250.0,322.0,0.029239826543839074,0.16975366034730607,0.012765525164192937,3058.0
0.5,223,212,R_v23ab,R,False,True,2976.0,3150.0,3368.0,392.0,0.01653215152040992,0.2956795525677466,0.008353692262124568,3060.0
0.5,223,31,L_23d,L,False,True,2928.0,3068.0,3248.0,320.0,0.017984135376400524,0.16796211990282528,0.010246191427247808,3058.0
0.5,223,211,R_23d,R,False,True,2956.0,3118.0,3338.0,382.0,0.017601818309339167,0.2607435573207232,0.009305683387012209,3060.0
0.5,223,161,L_31a,L,False,True,2924.0,3062.0,3228.0,304.0,0.016358841271291905,0.1322280012697004,0.010151114827168684,3060.0
0.5,223,341,R_31a,R,False,True,2968.0,3140.0,3336.0,368.0,0.0355531167154374,0.2645137203130469,0.013087387936097983,3058.0
0.5,223,26,L_PCV,L,False,True,3022.0,3166.0,3336.0,314.0,0.10201133552745673,0.26639151844277514,0.022398066938821515,3152.0
0.5,223,206,R_PCV,R,False,True,2876.0,3038.0,3204.0,328.0,0.04513764952925556,0.15150082660163056,0.017115709826017067,3056.0
0.5,223,29,L_7m,L,False,True,2840.0,2972.0,3092.0,252.0,0.11102783573016012,0.08901527094478896,0.02763544620700742,3052.0
0.5,223,209,R_7m,R,False,True,2878.0,3046.0,3246.0,368.0,0.0372347078383733,0.17622696811344116,0.015243863535367552,3058.0
0.5,223,324,R_IP1,R,False,True,2952.0,3106.0,3330.0,378.0,0.061870058129601294,0.23931596795022653,0.018187174867858147,3058.0
0.5,223,270,R_11l,R,False,True,2942.0,3134.0,3268.0,326.0,0.12178676396655523,0.12275761306722953,0.0312357009475992,3126.0
0.5,223,246,R_8Av,R,False,True,3022.0,3164.0,3338.0,316.0,0.0461636172838723,0.2686267806771019,0.01507512159548341,3152.0
0.5,251,23,L_A1,L,False,False,28.0,102.0,190.0,162.0,5.297543908348464,0.0009040352805960313,0.295047407228445,28.0
0.5,251,203,R_A1,R,False,False,28.0,106.0,216.0,188.0,5.5853801111444294,0.001396313953187193,0.2954721998521439,28.0
0.5,251,68,L_9m,L,True,False,2890.0,3160.0,3396.0,506.0,0.03089022564935043,0.37432711328101786,0.011758293949212018,3430.0
0.5,251,248,R_9m,R,True,False,2890.0,3158.0,3396.0,506.0,0.024385352042391572,0.380117829228453,0.010258125217497138,3432.0
0.5,251,64,L_10r,L,True,False,2888.0,3112.0,3386.0,498.0,0.011526949775740074,0.3448213049721206,0.006733920989224984,3472.0
0.5,251,244,R_10r,R,True,False,2862.0,3006.0,3224.0,362.0,0.12536566759751042,0.138789086477396,0.024881018891894868,2914.0
0.5,251,87,L_10v,L,True,False,2862.0,3012.0,3118.0,256.0,0.07418626176683878,0.02630880812729396,0.020857973954969466,3110.0
0.5,251,267,R_10v,R,True,False,2972.0,3216.0,3408.0,436.0,0.10952188755201094,0.37984956619987104,0.022757643598458444,3454.0
0.5,251,62,L_8BM,L,True,False,2906.0,3212.0,3404.0,498.0,0.05711756648319487,0.401192484309406,0.01656232084966014,3430.0
0.5,251,242,R_8BM,R,True,False,2940.0,3250.0,3428.0,488.0,0.09626717348750946,0.4303325884891847,0.022684473634148716,3436.0
0.5,251,163,L_25,L,True,False,2896.0,3240.0,3398.0,502.0,0.029901239792088717,0.4119021671310884,0.011995211110841453,3380.0
0.5,251,343,R_25,R,True,False,2756.0,2894.0,3344.0,588.0,0.01362421879074922,0.26479030422023925,0.008941605923777018,2890.0
0.5,251,311,R_TE1a,R,True,False,3022.0,3332.0,3428.0,406.0,0.07719532197042485,0.5602773757019905,0.023756995912979306,3466.0
0.5,251,134,L_TF,L,True,False,3222.0,3390.0,3428.0,206.0,2.7757986712371876,0.7749034996018873,0.22303203783885905,3426.0
0.5,251,127,L_STSda,L,True,False,2836.0,3024.0,3382.0,546.0,0.386966749376853,0.3034256805999777,0.045572709320907734,3386.0
0.5,251,160,L_31pd,L,False,True,2890.0,3126.0,3394.0,504.0,0.026970324277271612,0.3838116507573363,0.01122757294259813,3472.0
0.5,251,340,R_31pd,R,False,True,2898.0,2968.0,3178.0,280.0,0.17391167838905203,0.018258659467190536,0.04066520619082503,2966.0
0.5,251,34,L_31pv,L,False,True,2954.0,3174.0,3390.0,436.0,0.21518076920890017,0.3244840756751155,0.02873292536076555,3452.0
0.5,251,214,R_31pv,R,False,True,2902.0,3202.0,3418.0,516.0,0.015016926481324962,0.42145664534024313,0.009290167154347273,3470.0
0.5,251,33,L_d23ab,L,False,True,2858.0,3072.0,3378.0,520.0,0.032671024043566976,0.30599859677327096,0.011155627001386392,2898.0
0.5,251,213,R_d23ab,R,False,True,2896.0,3246.0,3414.0,518.0,0.03224773251004719,0.4387646532184463,0.012883165882005443,3378.0
0.5,251,32,L_v23ab,L,False,True,2866.0,3156.0,3386.0,520.0,0.02747102272662849,0.38365729079270366,0.011242854619236908,3468.0
0.5,251,212,R_v23ab,R,False,True,2932.0,3294.0,3426.0,494.0,0.017417081736258246,0.4911614664707633,0.011289247168278393,3468.0
0.5,251,31,L_23d,L,False,True,2856.0,3160.0,3390.0,534.0,0.01669091700054993,0.38698626848169904,0.008772105627961935,3382.0
0.5,251,211,R_23d,R,False,True,2882.0,3280.0,3418.0,536.0,0.01752725218112514,0.47081787275011866,0.010245878246172069,3470.0
0.5,251,161,L_31a,L,False,True,2852.0,3072.0,3390.0,538.0,0.014938616606003147,0.35624059314127055,0.007891037656230893,3386.0
0.5,251,341,R_31a,R,False,True,2898.0,3262.0,3418.0,520.0,0.03541827709769695,0.459706299161138,0.01399055779826952,3468.0
0.5,251,26,L_PCV,L,False,True,2976.0,3234.0,3418.0,442.0,0.09785751977799277,0.4079326394374618,0.02183754865475329,3428.0
0.5,251,206,R_PCV,R,False,True,2800.0,3032.0,3384.0,584.0,0.04628010482528431,0.3730857354566444,0.0152251956111904,3382.0
0.5,251,29,L_7m,L,False,True,2760.0,2902.0,3338.0,578.0,0.1215007887245173,0.2729485835600113,0.025971696839818037,2892.0
0.5,251,209,R_7m,R,False,True,2798.0,3194.0,3386.0,588.0,0.03859735003728498,0.41574555120733353,0.014848457182729646,3384.0
0.5,251,324,R_IP1,R,False,True,2882.0,3230.0,3398.0,516.0,0.06018076022978088,0.4225224083623509,0.017104081294526452,3380.0
0.5,251,270,R_11l,R,False,True,2996.0,3226.0,3280.0,284.0,0.4514750622710297,0.15369116236102337,0.06892382357623106,3270.0
0.5,251,246,R_8Av,R,False,True,2942.0,3198.0,3414.0,472.0,0.040269447557693926,0.39559688250526,0.013640829412921107,3474.0
0.5,281,23,L_A1,L,False,False,28.0,102.0,190.0,162.0,5.291540252390662,5.3996176801851686e-08,0.2949871523525154,28.0
0.5,281,203,R_A1,R,False,False,28.0,106.0,214.0,186.0,5.578916528219589,1.0586380217541537e-07,0.2954012701495419,28.0
0.5,281,68,L_9m,L,True,False,242.0,412.0,716.0,474.0,0.00014410965632609234,0.004555263870396154,0.0007801280702484092,330.0
0.5,281,248,R_9m,R,True,False,290.0,458.0,736.0,446.0,0.00010820717053480095,0.006481224513789832,0.0006678214717599218,420.0
0.5,281,64,L_10r,L,True,False,192.0,316.0,480.0,288.0,9.033627169528403e-05,0.002144693753567906,0.0006910320829689454,238.0
0.5,281,244,R_10r,R,True,False,536.0,1726.0,2966.0,2430.0,0.0002281470335278614,0.04326508368161629,0.0005568578823869075,3010.0
0.5,281,87,L_10v,L,True,False,1050.0,2568.0,3160.0,2110.0,0.00014618935725048423,0.10167045620811323,0.0005219107140561619,3020.0
0.5,281,267,R_10v,R,True,False,622.0,1282.0,2466.0,1844.0,0.00039958076964371456,0.028569348624424996,0.0006554101632207932,994.0
0.5,281,62,L_8BM,L,True,False,328.0,510.0,816.0,488.0,0.0002748949187959193,0.003104757388724484,0.0010199100780354797,422.0
0.5,281,242,R_8BM,R,True,False,326.0,522.0,924.0,598.0,0.00037333430529688674,0.004305410128972226,0.0011241842848797035,426.0
