seed,probe,network,region_index,region_label,hemisphere,baseline_fc_z,evoked_fc_z,fc_change_z,fc_loss_z,baseline_phase_lag_rad,phase_lag_to_ipsilateral_a1_rad,phase_shift_rad,absolute_phase_shift_degrees,phase_interpretable,fit_r_squared,snr_db,phase_consistency,b_reduction,bilateral_a1_affinity,weighted_structural_strength
173,5Hz,Semantic proxy,87,L_10v,L,0.9059541614034192,-0.0513273173189106,-0.9572814787223298,0.9572814787223298,0.7643255732290586,1.7450758514062357,0.9807502781771772,56.192851695833696,True,0.0814035139725587,7.173358602191506,0.2627297283196415,0.0360882829623517,0.0003415956192625,0.3218456087479411
197,2Hz,Semantic proxy,64,L_10r,L,2.224283456590439,0.0201991316490533,-2.2040843249413857,2.2040843249413857,0.2149724563244757,0.5195070050746091,0.3045345487501334,17.448544359303664,True,0.0002804188339848,6.478034615949939,0.3062716836818628,0.0109335143078004,0.0011550532233814,0.3139992454386902
197,2Hz,Semantic proxy,68,L_9m,L,2.215071399972318,0.0102123392742685,-2.2048590606980496,2.2048590606980496,0.2163959907056389,0.7545095092481902,0.5381135185425513,30.831633511422954,True,0.0001328635166921,1.9090642510950304,0.2231715070561611,0.011305137805911,0.0013197867002186,0.4789169430642468
197,2Hz,Semantic proxy,311,R_TE1a,R,2.2143027544560083,0.018866921410747,-2.1954358330452615,2.1954358330452615,0.2170295052979141,0.2714397750971984,0.05441026979928431,3.117478821667116,True,0.0006552996994098,5.097601930727525,0.2212782286565756,0.0239473193137252,0.0019168215900021,0.3744241813016719
197,5Hz,Semantic proxy,134,L_TF,L,1.2336267275578845,-0.1671797604474607,-1.4008064880053452,1.4008064880053452,0.565439757679715,-2.576350069856148,3.1413954796437236,179.98870276506028,True,0.0336734346495617,5.616049364469315,0.4290982405990243,0.0489474375892177,0.0005119469617276,0.4201906744776126
223,2Hz,Semantic proxy,311,R_TE1a,R,2.2143081752482976,0.0436076002495786,-2.170700574998719,2.170700574998719,0.2170304108247497,-0.023724575060198,-0.2407549858849477,13.794244587939211,True,0.0025529231361725,7.122424650775364,0.212185165802572,0.0239473193137252,0.0019168215900021,0.3744241813016719
223,5Hz,Semantic proxy,68,L_9m,L,1.3771207192686945,0.1335852756205058,-1.2435354436481887,1.2435354436481887,0.4933973264504511,-0.9001511814135238,-1.3935485078639749,79.84444804735917,True,0.0004134846646399,9.621664437647665,0.2492602354686865,0.011305137805911,0.0013197867002186,0.4789169430642468
223,5Hz,Semantic proxy,87,L_10v,L,0.9059348411044592,-0.1515485838806111,-1.0574834249850702,1.0574834249850702,0.7643298399594842,3.0100820465740212,2.245752206614537,128.6721232712046,True,0.0092464367351342,3.857348969856722,0.3854612936881773,0.0360882829623517,0.0003415956192625,0.3218456087479411
223,5Hz,Semantic proxy,134,L_TF,L,1.233629767482422,0.0001250881871998,-1.2335046792952222,1.2335046792952222,0.5654401773376698,-0.2147507559287512,-0.780190933266421,44.70164769053878,True,0.0020724907579235,8.211538735686236,0.2322524943365225,0.0489474375892177,0.0005119469617276,0.4201906744776126
251,2Hz,Semantic proxy,68,L_9m,L,2.2151217929490064,0.0072384102580809,-2.2078833826909254,2.2078833826909254,0.2163976517890975,0.5420474511222886,0.32564979933319105,18.658359101074016,True,0.000197641903424,1.0695571869296914,0.2387818838657174,0.011305137805911,0.0013197867002186,0.4789169430642468
251,2Hz,Semantic proxy,134,L_TF,L,2.0956105323139163,0.0710057119688927,-2.0246048203450235,2.0246048203450235,0.2428370269437709,-0.0142516338712872,-0.2570886608150581,14.730095225373177,True,0.0065984959694204,0.7480659701089987,0.2131601396883053,0.0489474375892177,0.0005119469617276,0.4201906744776126
251,2Hz,Semantic proxy,311,R_TE1a,R,2.214326834069272,-0.0075606259372336,-2.2218874600065055,2.2218874600065055,0.2170312115284608,1.9267879708749536,1.7097567593464928,97.96184630451882,True,0.000668704407608,3.8108130450922912,0.2743231594775405,0.0239473193137252,0.0019168215900021,0.3744241813016719
251,5Hz,Semantic proxy,64,L_10r,L,1.3869392934023816,0.0359636429498221,-1.3509756504525596,1.3509756504525596,0.4891619045305027,0.3315213790341321,-0.1576405254963706,9.032136791166481,True,0.0006093796527311,3.718351370430256,0.2179776831883465,0.0109335143078004,0.0011550532233814,0.3139992454386902
251,5Hz,Semantic proxy,134,L_TF,L,1.2336326357195329,-0.0329761854969879,-1.2666088212165207,1.2666088212165207,0.565439495679034,-1.798893821093395,-2.364333316772429,135.46632041322772,True,0.0101206371549861,2.440898952034434,0.2734090995593777,0.0489474375892177,0.0005119469617276,0.4201906744776126
281,2Hz,Semantic proxy,134,L_TF,L,2.095622908334399,0.1008433184114849,-1.994779589922914,1.994779589922914,0.2428346290760247,0.0554677667781664,-0.18736686229785832,10.735330430276147,True,0.0108327631116478,1.3900368942867485,0.3128317344633926,0.0489474375892177,0.0005119469617276,0.4201906744776126
281,2Hz,Semantic proxy,311,R_TE1a,R,2.2143275909187143,0.0102589659850262,-2.2040686249336883,2.2040686249336883,0.2170301044238031,1.0405682763293371,0.8235381719055341,47.18526151810637,True,0.0005909301857442,0.6910892576300169,0.2557312291365717,0.0239473193137252,0.0019168215900021,0.3744241813016719
281,5Hz,Semantic proxy,134,L_TF,L,1.2336337849931498,-0.0321599458213433,-1.265793730814493,1.265793730814493,0.5654388842600908,-1.7475165370196604,-2.312955421279751,132.52258384123306,True,0.0247291127187713,2.906167588635157,0.2663646070978284,0.0489474375892177,0.0005119469617276,0.4201906744776126
313,2Hz,Semantic proxy,64,L_10r,L,2.2243164950649543,0.0224165148749311,-2.2018999801900234,2.2018999801900234,0.2149723930865957,-0.6130881887965238,-0.8280605818831196,47.44437652304987,True,0.0003621600395571,1.7835511958145958,0.2928364854675926,0.0109335143078004,0.0011550532233814,0.3139992454386902
313,2Hz,Semantic proxy,134,L_TF,L,2.0956668759635027,0.0428398637679628,-2.05282701219554,2.05282701219554,0.2428375943043538,0.0278152557004043,-0.21502233860394948,12.31987250303922,True,0.0023952474006994,1.264746771056859,0.292796392260654,0.0489474375892177,0.0005119469617276,0.4201906744776126
313,2Hz,Semantic proxy,311,R_TE1a,R,2.2143385612282005,0.0194076037472168,-2.1949309574809837,2.1949309574809837,0.2170310359998844,0.101761790857492,-0.1152692451423924,6.60444125431795,True,0.0003742058803384,4.618132259644282,0.2537965598136432,0.0239473193137252,0.0019168215900021,0.3744241813016719
313,5Hz,Semantic proxy,64,L_10r,L,1.3869388886401948,0.0251948013178036,-1.3617440873223912,1.3617440873223912,0.4891627583307066,-0.0945503913757915,-0.5837131497064981,33.44429992447033,True,0.000509654246786,5.25328997845365,0.241629079997506,0.0109335143078004,0.0011550532233814,0.3139992454386902
313,5Hz,Semantic proxy,134,L_TF,L,1.2336365525319102,0.1528076472366411,-1.080828905295269,1.080828905295269,0.5654400436700218,-0.9348840225419482,-1.5003240662119701,85.96223689585216,True,0.0655602362199521,9.684376322264942,0.478146193146156,0.0489474375892177,0.0005119469617276,0.4201906744776126
347,2Hz,Semantic proxy,64,L_10r,L,2.2243192136530747,0.0072438249992439,-2.217075388653831,2.217075388653831,0.2149733720546913,0.5762088623631283,0.361235490308437,20.69726900501239,True,0.000368342394147,6.488106455499992,0.2623033967075361,0.0109335143078004,0.0011550532233814,0.3139992454386902
347,2Hz,Semantic proxy,68,L_9m,L,2.215151949116295,-0.00178372311639,-2.216935672232685,2.216935672232685,0.2163992462403243,0.8414389856657815,0.6250397394254572,35.81213909703543,True,0.0002008287519253,4.0561574991997755,0.3011232458768438,0.011305137805911,0.0013197867002186,0.4789169430642468
347,2Hz,Semantic proxy,134,L_TF,L,2.095656874344628,0.1125264600710113,-1.9831304142736168,1.9831304142736168,0.2428409589198797,0.1163969866417242,-0.12644397227815551,7.244705956407492,True,0.0127314883338515,1.407146883085326,0.2288819989508669,0.0489474375892177,0.0005119469617276,0.4201906744776126
347,2Hz,Semantic proxy,242,R_8BM,R,2.218508686472771,-0.0218879932884048,-2.240396679761176,2.240396679761176,0.2156676943416069,2.727751470589328,2.5120837762477213,143.93179816228067,True,0.0006172509114151,0.2271376412563427,0.237108691373947,0.024774202156371,0.0010456401763122,0.494637753432723
347,2Hz,Semantic proxy,311,R_TE1a,R,2.214341191955559,0.0045696258124191,-2.20977156614314,2.20977156614314,0.2170307815303031,1.2807439877560474,1.0637132062257442,60.9462773290641,True,0.0006776665200145,0.9114051199085031,0.2543513836426551,0.0239473193137252,0.0019168215900021,0.3744241813016719
347,5Hz,Semantic proxy,87,L_10v,L,0.9059738422443164,0.0374734028095706,-0.8685004394347459,0.8685004394347459,0.764324708618368,-1.3498108654847545,-2.1141355741031225,121.13104571457622,True,0.0339493055736181,10.143986972725806,0.223820280470591,0.0360882829623517,0.0003415956192625,0.3218456087479411
347,5Hz,Semantic proxy,163,L_25,L,1.2923847221841838,0.0032179214690447,-1.2891668007151391,1.2891668007151391,0.5352407846319529,-1.519571467599859,-2.054812252231812,117.732069744654,True,0.0033965253374765,3.603270788341281,0.2699419158861904,0.0245075555054602,0.0005314655991186,0.2741654131727919
347,5Hz,Semantic proxy,343,R_25,R,1.2936671100683612,0.0285411259759802,-1.265125984092381,1.265125984092381,0.534525711659167,0.2602808755915916,-0.2742448360675753,15.713071659929202,True,0.0005540239788379,1.5744499987392266,0.2163722136772754,0.0085214526175335,0.0007964130788691,0.2794013653733348
383,2Hz,Semantic proxy,311,R_TE1a,R,2.2143548221296987,0.0126516845388361,-2.2017031375908624,2.2017031375908624,0.2170304448236853,-0.0450118365761681,-0.2620422813998534,15.013916778191074,True,0.000319168190017,3.450708301605423,0.2276896794626474,0.0239473193137252,0.0019168215900021,0.3744241813016719
383,5Hz,Semantic proxy,64,L_10r,L,1.3869400127550244,0.031180053162314,-1.3557599595927103,1.3557599595927103,0.4891620647475532,0.7835913318702704,0.2944292671227172,16.869554371261625,True,0.0004207416329402,9.028602820175628,0.2226239449452992,0.0109335143078004,0.0011550532233814,0.3139992454386902
383,5Hz,Semantic proxy,87,L_10v,L,0.9059812157023288,0.0584352401404975,-0.8475459755618313,0.8475459755618313,0.7643240117335373,-0.7178156066211498,-1.482139618354687,84.92034478085414,True,0.0077266805517234,4.384979154002451,0.2063802518322181,0.0360882829623517,0.0003415956192625,0.3218456087479411
383,5Hz,Semantic proxy,134,L_TF,L,1.2336379676592282,0.0310113229593386,-1.2026266446998897,1.2026266446998897,0.5654388954573955,-1.4249881283305308,-1.9904270237879262,114.04306789183369,True,0.0615271436372144,9.616541435536616,0.503138014692866,0.0489474375892177,0.0005119469617276,0.4201906744776126
383,5Hz,Semantic proxy,163,L_25,L,1.2923848270565068,0.0111127803180131,-1.2812720467384937,1.2812720467384937,0.5352409685702291,-0.8443687121946346,-1.3796096807648637,79.04581208321753,True,0.0003107247425936,1.7513535730046996,0.2021523417882028,0.0245075555054602,0.0005314655991186,0.2741654131727919
421,2Hz,Semantic proxy,64,L_10r,L,2.224298588904761,0.0477527064611389,-2.176545882443622,2.176545882443622,0.2149732112500426,0.6906089553601523,0.4756357441101097,27.25192072307369,True,0.0002311142871602,3.290556046273796,0.2062745640066254,0.0109335143078004,0.0011550532233814,0.3139992454386902
421,2Hz,Semantic proxy,134,L_TF,L,2.09558930830959,0.0159751342129607,-2.079614174096629,2.079614174096629,0.2428373281459419,-0.1185978355565591,-0.361435163702501,20.708709447773312,True,0.0011726021202412,1.0108102449338487,0.2987651409320803,0.0489474375892177,0.0005119469617276,0.4201906744776126
421,2Hz,Semantic proxy,311,R_TE1a,R,2.2143179406195688,-0.0183388722886008,-2.2326568129081696,2.2326568129081696,0.2170318416705114,2.3415992357589417,2.12456739408843,121.72874497237457,True,0.0010433642065026,5.62771098331732,0.2805965006175622,0.0239473193137252,0.0019168215900021,0.3744241813016719
421,5Hz,Semantic proxy,134,L_TF,L,1.2336306411682754,0.0384251813818529,-1.1952054597864226,1.1952054597864226,0.5654403511608421,0.1479736445813485,-0.4174667065794936,23.9190803742313,True,0.0028588206769638,4.11597947163763,0.2336779984555083,0.0489474375892177,0.0005119469617276,0.4201906744776126
461,2Hz,Semantic proxy,64,L_10r,L,2.2243156913132704,0.0136084417942262,-2.2107072495190443,2.2107072495190443,0.2149721515443625,0.409936065398495,0.19496391385413248,11.17060942119395,True,0.0001690971120397,8.2746502865004,0.2222858974509312,0.0109335143078004,0.0011550532233814,0.3139992454386902
461,2Hz,Semantic proxy,134,L_TF,L,2.095654742881618,0.0621447739679758,-2.033509968913642,2.033509968913642,0.2428365789598416,0.1162568120552893,-0.1265797669045523,7.2524864153805835,True,0.0047504525413113,1.61177003208347,0.3211803244733763,0.0489474375892177,0.0005119469617276,0.4201906744776126
461,2Hz,Semantic proxy,311,R_TE1a,R,2.2143378032639234,0.010793097739155,-2.2035447055247683,2.2035447055247683,0.2170309582931613,0.9819219236144834,0.7648909653213221,43.825024100599165,True,0.0006494058332413,2.135545444810331,0.2834498845309961,0.0239473193137252,0.0019168215900021,0.3744241813016719
461,5Hz,Semantic proxy,62,L_8BM,L,1.3056849918619795,0.0152257291854814,-1.2904592626764981,1.2904592626764981,0.528073183738801,0.7063548913872195,0.17828170764841858,10.214789412639593,True,0.0003139876182964,7.910553022147841,0.3592893555213527,0.0201039709450571,0.0006745074397163,0.4671058175950421
461,5Hz,Semantic proxy,64,L_10r,L,1.38693902360603,0.0499266054227889,-1.337012418183241,1.337012418183241,0.4891625181532467,0.7876354677102124,0.29847294955696574,17.10124030843525,True,0.0055697311805857,9.675924722263671,0.3300341125906314,0.0109335143078004,0.0011550532233814,0.3139992454386902
461,5Hz,Semantic proxy,68,L_9m,L,1.3771241635562033,0.0488587488363467,-1.3282654147198565,1.3282654147198565,0.4933978166396592,0.8305052720501265,0.33710745541046727,19.314834437414362,True,0.0058629425314846,10.0486047763601,0.3185718367336571,0.011305137805911,0.0013197867002186,0.4789169430642468
461,5Hz,Semantic proxy,87,L_10v,L,0.90597152358734,0.0900466034716813,-0.8159249201156588,0.8159249201156588,0.7643282396303671,-1.308500255467981,-2.072828495098348,118.76432442358919,True,0.1220182513955439,7.85976448970803,0.262165398971892,0.0360882829623517,0.0003415956192625,0.3218456087479411
461,5Hz,Semantic proxy,134,L_TF,L,1.2336357545549137,0.0321442977539702,-1.2014914568009436,1.2014914568009436,0.5654395871419403,-1.4408213556571636,-2.006260942799104,114.95028462432612,True,0.0674758388114435,5.338980851076494,0.4385257374699809,0.0489474375892177,0.0005119469617276,0.4201906744776126
461,5Hz,Semantic proxy,163,L_25,L,1.292382900566864,0.018136170338444,-1.27424673022842,1.27424673022842,0.5352421077600826,-1.0199846378620772,-1.5552267456221598,89.10792871001584,True,0.0011741565293282,1.9478079520026157,0.2162200906054515,0.0245075555054602,0.0005314655991186,0.2741654131727919
461,5Hz,Semantic proxy,242,R_8BM,R,1.381509272435024,0.0120211445812465,-1.3694881278537774,1.3694881278537774,0.491287189265458,-1.470499386917914,-1.961786576183372,112.40209112072715,True,0.0157228749292407,1.149534842405456,0.2580933109153894,0.024774202156371,0.0010456401763122,0.494637753432723
461,5Hz,Semantic proxy,248,R_9m,R,1.2509380538464214,0.0409720943664392,-1.2099659594799823,1.2099659594799823,0.5559639727662982,0.7273723577660574,0.1714083849997592,9.82097703363973,True,0.0031444469485266,8.42192490216328,0.2141088476725605,0.0102614975152527,0.0010313389246157,0.4704019998244209
503,2Hz,Semantic proxy,134,L_TF,L,2.0956344281789736,0.1079609588228533,-1.9876734693561202,1.9876734693561202,0.2428376441128624,-0.0039520914779324,-0.24678973559079478,14.140010276502062,True,0.0124423466148766,0.8604231679033969,0.2397663218199283,0.0489474375892177,0.0005119469617276,0.4201906744776126
503,2Hz,Semantic proxy,311,R_TE1a,R,2.214330549021994,0.0078508716887191,-2.206479677333275,2.206479677333275,0.2170314835275822,1.1597393565390548,0.9427078730114726,54.013182437312146,True,0.0005857575023875,0.3588338531041835,0.2632244300212621,0.0239473193137252,0.0019168215900021,0.3744241813016719
503,5Hz,Semantic proxy,134,L_TF,L,1.2336332960849523,0.0403164096238799,-1.1933168864610724,1.1933168864610724,0.5654395851122511,-1.3834711004328843,-1.9489106855451355,111.6643569296842,True,0.0501515346816765,2.362817641859452,0.3949470904687027,0.0489474375892177,0.0005119469617276,0.4201906744776126
11,2Hz,Episodic proxy,29,L_7m,L,2.259266115302366,-0.0055477280904167,-2.264813843392783,2.264813843392783,0.2076138352311858,0.5443508767120275,0.3367370414808417,19.293611282573963,True,0.0003407314230928,8.373510476754223,0.2571743322659714,0.0123260948224382,0.0027272549411686,0.5191920960281471
11,2Hz,Episodic proxy,31,L_23d,L,2.2046768830281795,0.0095838056672178,-2.1950930773609616,2.1950930773609616,0.2190777959775852,0.3719281708567188,0.15285037487913364,8.757681377566819,True,0.0009295448680919,13.696591167874043,0.2417506618512262,0.004511444010534,0.0016362703771604,0.3738187730208542
11,2Hz,Episodic proxy,32,L_v23ab,L,2.2292751631320837,0.008703326522971,-2.2205718366091127,2.2205718366091127,0.213944713249508,0.434490120058612,0.22054540680910398,12.636321001157466,True,0.0009181266432211,10.178266314405114,0.2701431755355196,0.0081594664531512,0.0019809728303667,0.3711551027487709
11,2Hz,Episodic proxy,33,L_d23ab,L,2.226021620460474,-0.0089118566983793,-2.234933477158853,2.234933477158853,0.2146001007455436,0.7189120543836548,0.5043119536381112,28.894946501461014,True,0.0002094784878228,5.30396642710391,0.2008716482876248,0.0142830903568383,0.0023234459728752,0.3780701525136505
11,2Hz,Episodic proxy,160,L_31pd,L,2.2428303612967375,0.0220025528924391,-2.2208278084042985,2.2208278084042985,0.2110317659384887,0.2638405021945796,0.052808736256090894,3.0257177088935,True,0.0016107397776139,10.807480152936211,0.3621382177147546,0.0025615781019833,0.0023284787420079,0.4536094020251976
11,2Hz,Episodic proxy,161,L_31a,L,2.1897579710907276,0.010772732566342,-2.1789852385243855,2.1789852385243855,0.2222005387473484,0.3125911242299736,0.0903905854826252,5.178999055870913,True,0.0008690150463935,11.52462403873214,0.2131058894245093,0.0006294852192031,0.001943567452346,0.386535473417285
11,2Hz,Episodic proxy,206,R_PCV,R,2.276435957781598,0.0203038535177309,-2.256132104263867,2.256132104263867,0.2041836209493772,0.3941216258124351,0.1899380048630579,10.882646047788523,True,0.001006996497982,11.097270945057092,0.3046900777699998,0.0085119708650266,0.0028979201343503,0.4978772669561057
11,2Hz,Episodic proxy,209,R_7m,R,2.2746617005529552,0.0354396321467153,-2.23922206840624,2.23922206840624,0.2045143656798016,0.2589582631380791,0.05444389745827752,3.1194055446023317,True,0.0020114779993338,11.797553168085493,0.3546726438070548,0.0016982948598265,0.0034081023972522,0.5125167675972011
11,2Hz,Episodic proxy,211,R_23d,R,2.2151936768888048,0.0220642612994316,-2.193129415589373,2.193129415589373,0.2168117776847231,0.2687203073353276,0.051908529650604496,2.974139669709331,True,0.0009978131047132,9.01327260991992,0.2169830932438089,0.002834890537027,0.0017838145144034,0.3914447895793526
11,2Hz,Episodic proxy,212,R_v23ab,R,2.257455627491307,0.0644433758304933,-2.193012251660814,2.193012251660814,0.2081887012901937,0.2521199263469558,0.043931225056762085,2.517073784591838,True,0.0053865449131128,15.498844549448496,0.4805896855757619,0.0021667982828749,0.0029513768645444,0.3434514254393402
11,2Hz,Episodic proxy,214,R_31pv,R,2.225371326551085,0.0293059902616946,-2.19606533628939,2.19606533628939,0.2147602052912537,0.2812868330153936,0.06652662772413989,3.811694993831229,True,0.0015646361372966,9.82266960936127,0.3181715958443437,0.0023325616679709,0.0020261682262484,0.3639335926169346
11,2Hz,Episodic proxy,270,R_11l,R,2.223278287885328,0.2592030470317392,-1.9640752408535889,1.9640752408535889,0.2149688134607378,-0.031307362846024,-0.2462761763067618,14.110585496997214,True,0.064828207544213,2.1592631944323775,0.3129927503259181,0.0478182963482998,0.0007513848313716,0.3931343964798985
11,2Hz,Episodic proxy,340,R_31pd,R,2.2100956167530823,0.2585504217264952,-1.9515451950265872,1.9515451950265872,0.2179268497106321,-0.034874249293303,-0.2528010990039351,14.484436029194361,True,0.0649208256789223,8.021124825582,0.5052320108757912,0.0499978310577967,0.001736122572907,0.3776903005063087
11,5Hz,Episodic proxy,31,L_23d,L,1.3622460346323255,0.0308635215935108,-1.3313825130388146,1.3313825130388146,0.5007410727601213,0.1294891707516177,-0.37125190200850355,21.271167121291665,True,0.0018468598974596,5.690585991484591,0.2128465743427303,0.004511444010534,0.0016362703771604,0.3738187730208542
11,5Hz,Episodic proxy,32,L_v23ab,L,1.3933745467300216,0.0367034652441276,-1.356671081485894,1.356671081485894,0.4860907431656509,0.4615212830542345,-0.024569460111416364,1.407726369299183,True,0.0029473736429059,6.964886622546698,0.2228887221930595,0.0081594664531512,0.0019809728303667,0.3711551027487709
11,5Hz,Episodic proxy,160,L_31pd,L,1.4111615840851106,0.0476630362511578,-1.3634985478339527,1.3634985478339527,0.4777544845899219,0.3218354643590166,-0.15591902023090531,8.933501805045774,True,0.0035452371727094,8.475793742790769,0.2753185847346111,0.0025615781019833,0.0023284787420079,0.4536094020251976
11,5Hz,Episodic proxy,206,R_PCV,R,1.4546950228240254,0.0442224896569141,-1.4104725331671113,1.4104725331671113,0.458129157503898,0.4622407569332555,0.004111599429357515,0.2355772943505833,True,0.003085648541675,8.592248878753022,0.2663490674952075,0.0085119708650266,0.0028979201343503,0.4978772669561057
11,5Hz,Episodic proxy,209,R_7m,R,1.452373924748169,0.0625636930983778,-1.3898102316497913,1.3898102316497913,0.4591258050579709,0.3318266708281306,-0.1272991342298403,7.2937031270392,True,0.0049164924020497,9.927044438715328,0.2831526053494118,0.0016982948598265,0.0034081023972522,0.5125167675972011
11,5Hz,Episodic proxy,211,R_23d,R,1.375702702181456,0.040150879201347,-1.335551822980109,1.335551822980109,0.4943193687471607,0.1914819106458332,-0.3028374581013275,17.35130822767597,True,0.002040556521535,7.702850457390044,0.229555379148896,0.002834890537027,0.0017838145144034,0.3914447895793526
11,5Hz,Episodic proxy,212,R_v23ab,R,1.429932754846649,0.1031170619659387,-1.3268156928807102,1.3268156928807102,0.4694045554027511,0.3781707947814223,-0.09123376062132882,5.227309432708989,True,0.0127951155248017,14.57877594306736,0.4386342779661263,0.0021667982828749,0.0029513768645444,0.3434514254393402
11,5Hz,Episodic proxy,214,R_31pv,R,1.388507573926964,0.0513711109181496,-1.3371364630088143,1.3371364630088143,0.4883505247190645,0.3606204332598132,-0.12773009145925132,7.318395157435103,True,0.0035215571486099,9.127990790200176,0.3276809451555308,0.0023325616679709,0.0020261682262484,0.3639335926169346
11,5Hz,Episodic proxy,270,R_11l,R,1.3859622377566108,0.0878165215108317,-1.298145716245779,1.298145716245779,0.4894504895858264,-1.2064451651278916,-1.695895654713718,97.16766350967158,True,0.059963367248306,2.7118103404576273,0.3870381162211658,0.0478182963482998,0.0007513848313716,0.3931343964798985
11,5Hz,Episodic proxy,340,R_31pd,R,1.369275766194057,0.1223543172808838,-1.2469214489131732,1.2469214489131732,0.4973757400094628,-1.0464886582280526,-1.5438643982375153,88.4569141595142,True,0.0595733356383639,7.519754974497048,0.4821164081757016,0.0499978310577967,0.001736122572907,0.3776903005063087
23,2Hz,Episodic proxy,31,L_23d,L,2.20469035772562,0.0269261674235978,-2.1777641903020224,2.1777641903020224,0.2190774824255898,0.4460610056146504,0.2269835231890606,13.005197897743024,True,0.000553657369065,10.30229516711195,0.2590498682039477,0.004511444010534,0.0016362703771604,0.3738187730208542
23,2Hz,Episodic proxy,32,L_v23ab,L,2.2292827332625227,0.0271934286239008,-2.202089304638622,2.202089304638622,0.2139441956307386,0.5131309164230109,0.29918672079227226,17.142136387756153,True,0.0005502895528929,7.925825961482358,0.3025556897460014,0.0081594664531512,0.0019809728303667,0.3711551027487709
23,2Hz,Episodic proxy,160,L_31pd,L,2.2428390579527018,0.0336746710956276,-2.2091643868570743,2.2091643868570743,0.2110314088315313,0.321116577326331,0.11008516849479968,6.30741554173856,True,0.0005952210129372,9.419024859928562,0.2903913837297536,0.0025615781019833,0.0023284787420079,0.4536094020251976
23,2Hz,Episodic proxy,161,L_31a,L,2.1897754911049483,0.0270023643148735,-2.162773126790075,2.162773126790075,0.2222000565731711,0.3701516184417416,0.1479515618685705,8.477000067437773,True,0.0003739750528445,9.571817078111245,0.2346317509628399,0.0006294852192031,0.001943567452346,0.386535473417285
23,2Hz,Episodic proxy,206,R_PCV,R,2.276440313581194,0.0318548729303191,-2.2445854406508747,2.2445854406508747,0.2041831805344275,0.4879862105145184,0.2838030299800909,16.260715830883978,True,0.0006239612789871,7.630713161006276,0.278734079641566,0.0085119708650266,0.0028979201343503,0.4978772669561057
23,2Hz,Episodic proxy,209,R_7m,R,2.27466686659023,0.0411476139406394,-2.233519252649591,2.233519252649591,0.2045140121066032,0.3370870453361008,0.1325730332294976,7.59587528129783,True,0.0009593401590068,10.251245444810497,0.3490829537144676,0.0016982948598265,0.0034081023972522,0.5125167675972011
23,2Hz,Episodic proxy,211,R_23d,R,2.2151969385417165,0.0305428975894094,-2.184654040952307,2.184654040952307,0.2168114422528051,0.333530709332574,0.11671926707976889,6.687521391531006,True,0.0005415714865194,9.06645539317745,0.3097681102818225,0.002834890537027,0.0017838145144034,0.3914447895793526
23,2Hz,Episodic proxy,212,R_v23ab,R,2.2574577140487455,0.0584850532241468,-2.1989726608245985,2.1989726608245985,0.2081885400343813,0.3121763006390223,0.10398776060464099,5.958059803662699,True,0.0024910249091131,15.065400926334616,0.4483685133831056,0.0021667982828749,0.0029513768645444,0.3434514254393402
23,2Hz,Episodic proxy,214,R_31pv,R,2.2253792018490843,0.0351349890592005,-2.190244212789884,2.190244212789884,0.2147596953446576,0.3400923904768941,0.1253326951322365,7.181034466076988,True,0.0007043612537582,9.399295388440578,0.3501640901846173,0.0023325616679709,0.0020261682262484,0.3639335926169346
23,2Hz,Episodic proxy,246,R_8Av,R,2.2262858687224165,0.0137202912618875,-2.212565577460529,2.212565577460529,0.2140545974954703,0.6369094190964681,0.42285482160099785,24.227796624494534,True,0.0002057693961943,2.5868758708293345,0.2641486897255631,0.0112570336939156,0.0014871005394884,0.5369301212659605
23,2Hz,Episodic proxy,270,R_11l,R,2.223294320192,0.1988593333199571,-2.024434986872043,2.024434986872043,0.2149676574499157,-0.0770107408623958,-0.2919783983123115,16.729129932285126,True,0.0396487582737923,1.8900260382236311,0.2604332316185169,0.0478182963482998,0.0007513848313716,0.3931343964798985
23,2Hz,Episodic proxy,340,R_31pd,R,2.2101039265661675,0.1399269687901709,-2.0701769577759968,2.0701769577759968,0.2179265518639264,-0.1262328424326438,-0.34415939429657016,19.718880772972245,True,0.0217631156910338,7.187489120311149,0.5483460134810069,0.0499978310577967,0.001736122572907,0.3776903005063087
23,5Hz,Episodic proxy,31,L_23d,L,1.362249474953828,0.0395232087198347,-1.3227262662339934,1.3227262662339934,0.5007395968149937,0.480171917373634,-0.02056767944135968,1.1784412263679005,True,0.0033254699985919,5.22676131021639,0.217135426516345,0.004511444010534,0.0016362703771604,0.3738187730208542
23,5Hz,Episodic proxy,160,L_31pd,L,1.411163905136494,0.0609360796055914,-1.3502278255309026,1.3502278255309026,0.4777534436177969,0.3162620824643325,-0.1614913611534644,9.252773421916444,True,0.0051149149964454,8.194173994656232,0.3153913010824605,0.0025615781019833,0.0023284787420079,0.4536094020251976
23,5Hz,Episodic proxy,161,L_31a,L,1.344122787197973,0.047516739688229,-1.296606047509744,1.296606047509744,0.5094088943596313,0.3344483290506108,-0.17496056530902054,10.024501973429881,True,0.0034962727462127,4.758991322880401,0.2348866134892095,0.0006294852192031,0.001943567452346,0.386535473417285
