severity,probe,network,signal,frequency_hz,median_power,minimum_power,maximum_power,numerical_initializations,log10_median_power,severity_label,series
1.0,2Hz,Episodic proxy,Stimulated,9.4,0.1109696442494808,0.052586880805122256,0.214940810537985,20,-0.9547958062397481,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,9.5,0.12872654945745884,0.07783069768030842,0.21257149992104835,20,-0.8903318719476153,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,9.600000000000001,0.17971876998801534,0.09415426246114175,0.37692058249179716,20,-0.745406562420686,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,9.700000000000001,0.23311450214408397,0.13713876060207195,0.5476543622730955,20,-0.6324307080099226,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,9.8,0.3747396377191409,0.10387698614676863,0.6626894477354075,20,-0.42627036740194374,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,9.9,0.5342984680810778,0.21643762867270785,1.010065717540932,20,-0.2722160710068533,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.0,3.2808083676597275,0.7216920318765035,7.531758996484916,20,0.5159808639433553,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.100000000000001,5.9144241852383725,1.4999992175313757,10.670083408691802,20,0.7719124691082513,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.200000000000001,7.66984625600681,2.8356595763504213,16.383909592741603,20,0.8847866584943426,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.3,40.383094858400625,20.9415254920956,52.70255092245073,20,1.60619959911532,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.4,44.74994996586735,36.960437579610584,52.945275890756,20,1.650792554075174,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.5,46.16685418622279,40.78623685300811,55.77732937680822,20,1.6643302826925683,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.600000000000001,44.29809681602955,40.66988117015114,56.19838950355612,20,1.6463850679826277,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.700000000000001,51.57089979310975,47.08815414128915,59.621998557965796,20,1.7124047089086218,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.8,38.345897195267156,20.697812178781312,52.00000840439269,20,1.5837189035972483,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,10.9,18.287248422194942,14.303869149741429,22.473459127657296,20,1.2621483645822236,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.0,22.796975212411382,20.086696881441405,26.73014363855542,20,1.3578772270134054,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.100000000000001,41.999737688443,37.2545462178587,48.46399869748507,20,1.623246577997484,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.200000000000001,41.44952245733195,32.20625734903623,44.955686792384334,20,1.6175195313798918,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.3,35.34776783949511,32.639677410011494,40.010049283365596,20,1.5483619939292992,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.4,34.40398345026774,31.777643917340406,38.75081880285471,20,1.5366087300806364,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.5,28.346314027748452,25.672347829735266,32.117851747754585,20,1.4524965940407955,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.600000000000001,6.691559998011755,5.797001647811933,7.493668471343598,20,0.8255273762954469,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.700000000000001,3.133636907730252,2.8503838533379073,3.3780078269245744,20,0.49604867365635097,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.8,1.8440281183815226,1.610805760017263,2.2091413502050186,20,0.2657675390412716,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,11.9,0.37868891414584704,0.2890017499892744,0.4231651843471108,20,-0.4217174083614976,1.0,Stimulated · Episodic proxy
1.0,2Hz,Episodic proxy,Stimulated,12.0,0.13660850515603365,0.11056434081473163,0.18314729627788526,20,-0.8645222609228188,1.0,Stimulated · Episodic proxy
1.0,2Hz,Semantic proxy,Control,0.5,0.23330714800365465,0.22269504036462215,0.24813183334145794,20,-0.6320719552011536,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,0.6000000000000001,0.2400280931245381,0.222813802625172,0.25186036577226184,20,-0.6197379250594435,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,0.7000000000000001,0.20699121280806296,0.186817111519367,0.22055599195641057,20,-0.6840480908231393,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,0.8,0.16947164890554023,0.16262935222400698,0.18718084445514455,20,-0.7709029449755114,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,0.9,0.1715176623093388,0.15703109410816501,0.19377364606806136,20,-0.7656911511400359,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.0,0.20237664860988258,0.18432223073170834,0.2246465209989238,20,-0.6938396003546488,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.1,0.1836841234884325,0.1657957779311044,0.20596795419468772,20,-0.7359283797820577,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.2000000000000002,0.1819678576891639,0.16003249171011039,0.21582325898681048,20,-0.7400053178447018,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.3,0.2423390925647042,0.22429122742418356,0.2657730502962497,20,-0.6155765226528528,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.4000000000000001,0.2552501578306954,0.23858425658915622,0.2832371699422441,20,-0.5930339807004884,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.5,0.28625313489094395,0.2681059389964339,0.29865911029057746,20,-0.5432497484655638,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.6,0.32517727857840695,0.3077714321044212,0.33937937283743624,20,-0.4878798078896592,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.7000000000000002,0.32526252671712946,0.3162420145622884,0.3413824210116362,20,-0.48776596861921395,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.8,0.3963464044938598,0.3792539066738244,0.42380938902862697,20,-0.40192507720959786,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,1.9000000000000001,0.4940913262804637,0.4709468105967253,0.5555218158569953,20,-0.30619277003609663,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.0,0.6921045536311239,0.6467750574826936,0.7602338598666067,20,-0.15982829335371895,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.1,0.9940378425832302,0.9302867672865875,1.063609892413334,20,-0.00259708188815891,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.2,1.0993651577724075,1.0655908297625505,1.1840200994733605,20,0.04114196873398291,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.3000000000000003,1.2118183957913835,1.1463917419141825,1.2790949797901436,20,0.08343754093988759,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.4000000000000004,1.85988495808596,1.7493214416360938,1.9634442093350932,20,0.26948608206006247,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.5,5.772033025594492,5.583966671276888,6.120674827472277,20,0.7613288073127278,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.6,125.34298202206699,121.24690171209228,128.3203008248162,20,2.0981000227424667,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.7,840.0941119203123,838.4083917531015,843.4304072524496,20,2.9243279408216667,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.8000000000000003,876.1273434016391,874.3919433915294,877.707710021891,20,2.942567234612419,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,2.9000000000000004,1025.2793818420814,1021.5955608137909,1027.7734141549204,20,3.0108422238888495,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.0,1471.7322732880757,1468.4301146653847,1473.802385759705,20,3.1678288135281782,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.1,1481.0647266528988,1479.1636068032149,1482.2958480461718,20,3.170574038814203,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.2,721.6223257907575,719.1220712586764,725.6025597498312,20,2.8583099610884033,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.3000000000000003,633.9777540878258,632.8066312010149,634.8270261059324,20,2.8020740190072777,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.4000000000000004,911.3801336903975,908.2458275297026,914.7470361843925,20,2.9596995575768332,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.5,361.4033717220823,359.7361661638404,362.90255759077866,20,2.557992200005389,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.6,325.9503013500856,325.3445609765716,326.46302460443434,20,2.513151386893674,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.7,325.8341151833645,325.521603376058,326.15099607357513,20,2.512996553453859,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.8000000000000003,343.3438873579215,341.75930838678374,345.7590408774691,20,2.53572931993947,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,3.9000000000000004,610.5160908825985,606.942634003557,612.9782740386236,20,2.7856971147828338,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.0,441.3973106335841,440.8245619588888,441.99733647717534,20,2.6448296827437323,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.1000000000000005,439.64710570720183,439.25038937399756,440.0945635418795,20,2.6431042184482196,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.2,439.5267078217556,438.67668827672657,440.7066886086429,20,2.642985270097383,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.3,905.1537281855383,904.0630144925085,906.3251703810629,20,2.9567223445454762,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.4,565.1491518437772,562.8510110340638,567.0005014305344,20,2.7521630801632995,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.5,499.82305611570735,498.92164484642683,500.4951645242708,20,2.6988162856297198,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.6000000000000005,494.31362879427184,493.4887095228481,494.64173935362714,20,2.6940025846233318,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.7,461.29045024655477,459.6332597653759,463.18269566641726,20,2.66397446382536,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.800000000000001,187.3720485926204,182.55846097491144,191.15889191841828,20,2.272704805082306,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,4.9,9.965205511900482,9.303889624934767,10.59716784337327,20,0.9984862595607424,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.0,4.335698857479257,4.072844439836132,4.530680095402175,20,0.6370591099978492,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.1000000000000005,2.841347476323753,2.6010460930837724,3.0128371278443375,20,0.4535243480566914,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.2,2.551190009372668,2.3870446521558755,2.7171606738421823,20,0.40674280551256947,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.300000000000001,2.682914718121642,2.4605343901705865,2.881940222936841,20,0.42860686796160496,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.4,3.8067239303908718,3.4245773462139057,4.100254723384808,20,0.5805513822372025,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.5,68.62685811505409,64.698241457463,71.80523062910396,20,1.8364941164117372,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.6000000000000005,390.17978795084605,388.74093691799493,392.5385745859142,20,2.5912647683676493,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.7,407.4882403592783,406.6096044681108,408.44945386567366,20,2.610115080018898,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.800000000000001,414.63318465949624,414.0785806492971,415.1613076357101,20,2.6176640573761913,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,5.9,416.172308791719,415.66679755691024,416.6020996961129,20,2.6192731798183244,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.0,411.91082728980285,409.5939516786913,413.20981600634013,20,2.6148032077622307,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.1000000000000005,121.4088025321008,117.94322791878184,125.70162637350757,20,2.0842501756398053,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.2,201.44825341237927,198.94490101360927,202.4831397903055,20,2.3041635063401618,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.300000000000001,211.0154403210485,209.85041832155255,211.6542382598232,20,2.3243142344488446,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.4,214.44610436844818,213.71771938359555,214.77271421831642,20,2.3313181612458616,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.5,211.79941598652607,210.28049698985092,212.33346268772237,20,2.325924758254097,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.6000000000000005,206.0205369822686,204.26352163186857,206.7954576229407,20,2.3139105148036827,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.7,6.242006311763309,5.841422559932292,6.672025956057264,20,0.7953242034774379,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.800000000000001,2.4611652636272288,2.291522231168404,2.6017133908918764,20,0.3911407769175861,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,6.9,5.264889609796807,4.991749463354717,5.576205922402022,20,0.7213892696604031,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.0,28.892241058299625,28.20796761007106,30.28098406619855,20,1.4607812296775455,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.1000000000000005,63.782588002022095,63.457199478887546,64.21841021363574,20,1.8047021369231617,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.2,64.21804737726461,63.75213151465799,64.42144006357574,20,1.807657096213799,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.300000000000001,65.878076117198,65.73461293892778,66.02598072424813,20,1.81874090768222,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.4,63.625911208910324,63.300921578412726,64.0878294985431,20,1.8036340150724046,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.5,60.23928069540119,59.79786542254887,60.810752451721285,20,1.7798797774044113,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.6000000000000005,2.9996137199146187,2.7812957705228025,3.2084533835489295,20,0.4770653313493877,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.7,1.7641337255742675,1.5891051172517423,1.901451948752353,20,0.24653150260859988,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.800000000000001,1.7974753376008739,1.7309617658557568,1.9008665676880812,20,0.2546629403248343,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,7.9,6.618406093271158,6.114462519051909,6.843298094488898,20,0.8207534111550526,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.0,57.79904798644385,57.63418116934573,57.965873379555596,20,1.7619206851741773,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.1,60.63173629336187,60.553044635052295,60.713162250067725,20,1.7827000051775523,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.200000000000001,60.24593059839583,60.1707453600038,60.322321304504065,20,1.7799277171664398,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.3,58.971344809400705,58.83932049303121,59.15062272384494,20,1.7706410317398635,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.4,67.54963036015008,66.6415412561709,68.16219679391403,20,1.82962297685196,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.5,61.059597041082725,60.58971104373425,61.47546345658644,20,1.7857539338733592,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.6,53.738669766462834,53.487566667058616,53.91401765938697,20,1.730286911813654,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.700000000000001,54.726064635413394,54.53817534399673,54.96248483483701,20,1.7381942190437671,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.8,99.65159951683647,99.03713204138565,100.58901254217879,20,1.9984842739924595,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,8.9,108.66820760315342,108.10833599053754,108.98700077879452,20,2.0361025037728315,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.0,62.304858948597335,61.853392085084685,63.033479584463684,20,1.794521917161212,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.1,59.867923556140425,59.80614378248413,59.98386983012677,20,1.77719419544736,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.200000000000001,56.523839017388894,56.05845399469605,56.81473696325745,20,1.7522316508312903,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.3,50.40938590693041,49.27772996091248,51.36617762866438,20,1.7025114068439042,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.4,15.858970525848186,15.390741434214231,16.118741574884282,20,1.2002749919693207,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.5,15.37284532669464,15.189514372402071,15.454160765141715,20,1.1867542575659924,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.600000000000001,15.653831054293452,15.466559197272831,15.746093164404874,20,1.1946206423378294,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.700000000000001,15.557103994029873,15.248614136270058,15.694423705887708,20,1.1919287548342987,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.8,15.048030885658882,14.630539887731514,15.208227407915071,20,1.1774796739204096,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,9.9,0.6253211521555527,0.4863078252552885,0.9204199481233726,20,-0.2038968805963704,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.0,1.2213762785476474,0.6861783959252559,2.1939885770841525,20,0.08684948091619037,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.100000000000001,1.6390473904145328,0.856146439470111,2.4865550966928804,20,0.2145915106772623,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.200000000000001,1.8415901711365334,1.249304164705577,2.668210667248359,20,0.2651929883922772,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.3,2.8481198648035004,1.8212699258890575,5.880746510336714,20,0.45455826288873113,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.4,4.415897777482637,2.602153813403458,8.70511809750972,20,0.6450190114627516,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.5,23.482062694261657,4.437918263336521,37.75120701354024,20,1.3707362432310155,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.600000000000001,36.299913521451195,30.577508693679768,42.312307177799546,20,1.5599055904024683,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.700000000000001,52.472606494819765,47.51274733369849,57.10022706384923,20,1.7199326376346271,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.8,51.85519760367418,47.44171707612649,56.04563761836415,20,1.714792293559457,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,10.9,51.2270077336862,43.859267476051286,55.18536904283592,20,1.7094989886559315,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.0,44.66204905207247,36.205474005415006,51.19621933995529,20,1.6499386442077477,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.100000000000001,16.787465952886542,14.136868010648241,25.228457475735777,20,1.2249851448732874,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.200000000000001,6.770226019835816,6.2881884614976755,9.570779468247196,20,0.8306031675815971,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.3,4.203864468227028,3.8104059157218737,4.702983479795874,20,0.6236487060122601,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.4,8.32810273063724,7.941113551956874,8.730166702160936,20,0.9205460737399558,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.5,8.242381802194002,7.835522826589598,8.522226416316663,20,0.9160527279689088,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.600000000000001,7.321102319418601,7.201076356564294,7.556504453371816,20,0.8645764765772884,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.700000000000001,6.900826032804277,6.847521388824057,7.034501587844358,20,0.8389010791455352,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.8,6.816986201507021,6.771749589784173,6.914404214285587,20,0.8335924149291554,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,11.9,1.125299173977342,1.061287876314963,1.256277481174703,20,0.05126800007787298,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Control,12.0,2.6829996289252733,2.4339414939904684,2.864045682453027,20,0.4286206126064462,1.0,Control · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,0.5,1.1156762038011722e-05,7.65641260605153e-06,3.053236145012497e-05,20,-4.952461829866649,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,0.6000000000000001,1.0176969480673987e-05,7.0797989125429674e-06,2.735824669605788e-05,20,-4.992381527869818,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,0.7000000000000001,1.0149785546841016e-05,8.145944028018898e-06,2.5287051052114522e-05,20,-4.993543133790915,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,0.8,1.0829090425704917e-05,8.195282383468881e-06,2.3278263621273018e-05,20,-4.965408019800024,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,0.9,1.0141286062515786e-05,7.888215475093072e-06,2.7754540460429542e-05,20,-4.993906966655776,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.0,1.230083425313175e-05,9.850836930758436e-06,3.648559148751194e-05,20,-4.910065433337414,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.1,1.3594356044825212e-05,1.0488496891164923e-05,4.352019193073676e-05,20,-4.866641359816289,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.2000000000000002,1.5038002410541936e-05,1.1366622507300893e-05,5.216908571686075e-05,20,-4.822809849894419,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.3,1.5448355685984977e-05,1.1840178860715218e-05,5.691865483458151e-05,20,-4.811117739831831,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.4000000000000001,1.7604370774656335e-05,1.503568092582642e-05,5.981800947604158e-05,20,-4.7543794931145715,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.5,1.7014768055049523e-05,1.2932057046923862e-05,5.503850819818439e-05,20,-4.769173966820813,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.6,1.4669646740978158e-05,9.882125280817297e-06,5.552614186985704e-05,20,-4.833580344254269,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.7000000000000002,1.60294627287544e-05,1.0118646594138632e-05,5.452309051853051e-05,20,-4.795081033968227,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.8,2.4818351048090735e-05,1.5365275274498508e-05,6.717570723088612e-05,20,-4.605227076765764,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,1.9000000000000001,3.723814953555676e-05,2.638618230860148e-05,8.921743305210428e-05,20,-4.429011908422812,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.0,3.686697080978865e-05,2.6879646319712205e-05,9.472263810975974e-05,20,-4.43336254491731,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.1,5.6112075142104684e-05,4.510007060782507e-05,0.00011556900635455853,20,-4.250943669879675,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.2,6.377365528847824e-05,4.8464878262612466e-05,0.0001336983924222376,20,-4.1953586900204165,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.3000000000000003,5.598003216051629e-05,3.9180063660765164e-05,0.0001330389066752992,20,-4.2519668563677,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.4000000000000004,8.04477665925342e-05,6.830915055508097e-05,0.00015104995211994676,20,-4.094486008370448,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.5,0.00018979477746263417,0.00012970251754242,0.0003698781638265254,20,-3.721715742121397,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.6,0.002729537254579223,0.0018811691647237698,0.00346899702607708,20,-2.5639109737713675,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.7,0.013149433659020684,0.008204488568057968,0.015642105433464892,20,-1.881092951665386,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.8000000000000003,0.013958828640486028,0.008595395108500107,0.017008377518241736,20,-1.8551510241424518,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,2.9000000000000004,0.017192188246872527,0.011875487602885678,0.020569846112159992,20,-1.7646688421577028,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.0,0.025069764276856723,0.02037349903112734,0.02896410979948086,20,-1.6008497495576062,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.1,0.025195965156277984,0.02096976929452601,0.028387788276366722,20,-1.5986690009114117,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.2,0.014607116458733173,0.011590583893307726,0.01624219717729107,20,-1.8354355082039056,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.3000000000000003,0.012520817873898428,0.009767613760616434,0.014058799817004218,20,-1.9023673015952571,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.4000000000000004,0.01247405269567219,0.010283247602233137,0.01447089246855868,20,-1.9039924256375156,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.5,0.002226161896005031,0.001782433897048967,0.003222476331417258,20,-2.652443255102423,1.0,Evoked · Semantic proxy
1.0,2Hz,Semantic proxy,Evoked,3.6,0.0011373317169529453,0.0008405157767060006,0.0019040865674701639,20,-2.944112849444794,1.0,Evoked · Semantic proxy
